cycles,instructions,branches,branch_misses,comm,dso,symbol
1173729374929,1298046470881,224266416688,3288570464,"g4run","libm.so.6","__ieee754_atan2_fma"
1115140044743,1051397714063,164050438356,2309579304,"g4run","libG4tracking.so","G4SteppingManager::DefinePhysicalStepLength"
875842151679,811945342974,125166184376,1606427653,"g4run","libG4processes.so","G4CrossSectionDataStore::GetCrossSection"
777586266373,655310112641,101508463823,1154050095,"g4run","libG4processes.so","G4NeutronCaptureXS::IsoCrossSection"
663951609327,729932904020,124408782142,1732573457,"g4run","libG4geometry.so","G4PolyhedraSide::DistanceAway"
647773862839,608202607565,92301535457,1369599194,"g4run","libG4digits_hits.so","G4TouchableHistory::GetVolume"
566921406458,561930936205,87896158822,1176953581,"g4run","libG4processes.so","G4Transportation::AlongStepGetPhysicalInteractionLength"
557741537528,549030356702,77923547220,655237655,"g4run","libG4processes.so","G4NeutronInelasticXS::IsoCrossSection"
554479444964,509024008478,81831497076,1072158390,"g4run","g4run","CMSMagneticField::GetFieldValue"
550386081874,520623307391,79112189267,1227833346,"g4run","libm.so.6","__sincos"
546045222943,524622576212,79793132394,914278198,"g4run","libG4processes.so","G4CrossSectionDataStore::GetIsoCrossSection"
535330183052,504828872498,75490926058,1124816108,"g4run","libG4geometry.so","G4Navigator::ComputeStep"
534338585627,584379894682,101579965862,1323321397,"g4run","libG4geometry.so","G4PolyPhiFace::InsideEdges"
500763579690,506062834708,67112630754,839086233,"g4run","libG4tracking.so","G4SteppingManager::InvokeAlongStepDoItProcs"
462478182836,404247797725,64586845328,871253543,"g4run","libG4geometry.so","G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::StepWithError"
450514569968,417308159130,64736097796,973710030,"g4run","libG4tracking.so","G4SteppingManager::Stepping"
450038755183,438641962048,60712360145,1010191830,"g4run","libG4tracking.so","G4SteppingManager::InvokePSDIP"
444906089323,389550831969,61304391980,1324260030,"g4run","libG4processes.so","G4VoxelNavigation::LevelLocate"
444102320972,382235855188,59656786377,837529192,"g4run","libG4geometry.so","G4PropagatorInField::ComputeStep"
437383853296,511373671020,69961267356,570963219,"g4run","libG4processes.so","G4NeutronElasticXS::GetElementCrossSection"
432788309309,474453101006,78792725878,1077356205,"g4run","libG4geometry.so","G4PolyhedraSide::DistanceToOneSide"
418494895430,446293214687,60615031940,777927875,"g4run","libG4geometry.so","G4Navigator::LocateGlobalPointWithinVolume"
413850742076,451290385073,76390910848,1065154548,"g4run","libG4geometry.so","G4PolyhedraSide::GetPhi"
407073697294,376787421693,55671369103,1113506056,"g4run","libG4clhep.so","CLHEP::MixMaxRng::iterate"
402797634759,427157735710,61655589850,994967484,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway"
371451698442,323348515084,51341837993,655930978,"g4run","libG4processes.so","G4VEnergyLossProcess::PostStepGetPhysicalInteractionLength"
358739785669,395630706726,69087020612,843180396,"g4run","libG4geometry.so","G4PolyhedraSide::PhiSegment"
345217614074,374101708603,55231338979,553206778,"g4run","libG4processes.so","G4UrbanMscModel::ComputeTruePathLengthLimit"
345013728069,299814958132,48577548818,628472992,"g4run","libG4geometry.so","G4Mag_UsualEqRhs::EvaluateRhsGivenB"
343433499313,341214659425,47379891947,791421004,"g4run","libG4tracking.so","G4Step::UpdateTrack"
329951676609,300318661870,46271036413,838706342,"g4run","libG4geometry.so","G4NavigationLevel::operator="
313781977978,358507556944,66658175179,707662266,"g4run","libG4geometry.so","G4PolyhedraSide::Distance"
305167647337,283296628779,44313372907,775164865,"g4run","libG4geometry.so","G4Navigator::LocateGlobalPointAndSetup"
305129801403,373032400975,42685886803,441412807,"g4run","libG4processes.so","G4UrbanMscModel::SampleCosineTheta"
286294716631,293849440834,48084081136,715351340,"g4run","libG4geometry.so","G4VCSGfaceted::Inside"
281490109564,271641789043,42280599022,577096746,"g4run","libG4geometry.so","G4NormalNavigation::ComputeStep"
281115822757,247383512608,39291636848,495330461,"g4run","libG4processes.so","G4VEnergyLossProcess::ComputeLambdaForScaledEnergy"
277797278480,253474684727,39595686507,532730061,"g4run","libG4processes.so","G4CrossSectionDataStore::ComputeCrossSection"
270000484030,295983353515,49402255436,693431110,"g4run","libG4geometry.so","G4PolyhedraSide::Inside"
268946972970,329987094139,58627314210,949377741,"g4run","libG4geometry.so","G4PolyhedraSide::Intersect"
256821842779,251908510785,38388155186,382614480,"g4run","libG4processes.so","G4ProcessManager::GetAttribute"
239900560049,231421174441,33157784478,629722484,"g4run","libG4geometry.so","G4VoxelNavigation::ComputeStep"
237394571148,252669177293,35979941848,536240924,"g4run","libG4geometry.so","G4PolyconeSide::Distance"
229826831117,195401155204,31533857140,515073419,"g4run","libG4physicslists.so","G4GammaGeneralProcess::TotalCrossSectionPerVolume"
229071316442,219323866075,33156012590,398924006,"g4run","libG4processes.so","G4VEnergyLossProcess::AlongStepGetPhysicalInteractionLength"
210050649587,187512144102,25807714361,713811092,"g4run","libG4processes.so","G4UrbanFluctuation::SampleGlandz"
209043679839,199133793539,29943026072,546187667,"g4run","libG4processes.so","G4Transportation::PostStepDoIt"
208859777520,187727697899,29897184788,613014569,"g4run","libG4geometry.so","G4NavigationLevel::G4NavigationLevel"
205985264432,202994897316,28929207423,384454564,"g4run","libG4processes.so","G4Transportation::AlongStepDoIt"
204045488195,194410936179,29136683998,452229537,"g4run","libG4geometry.so","G4LogicalVolume::GetSolid"
201112399838,186936868636,29603125971,447160859,"g4run","libG4clhep.so","CLHEP::(anonymous namespace)::theDefaults"
193188644264,185541510025,27887665611,424605451,"g4run","libG4geometry.so","G4LogicalVolume::GetSolid"
190808183269,160160744990,24206452891,447484677,"g4run","libG4physicslists.so","G4GammaGeneralProcess::PostStepDoIt"
185403074799,167656141194,21587096576,470439794,"g4run","libG4processes.so","G4VEnergyLossProcess::AlongStepDoIt"
184605217928,162198542342,24773808418,434058354,"g4run","libG4processes.so","G4KleinNishinaCompton::SampleSecondaries"
183600885969,153636237619,25759231244,400545200,"g4run","libG4geometry.so","G4ChordFinderDelegate<G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> > >::FindNextChord"
180843761790,164830252445,23076213133,609431935,"g4run","libG4processes.so","G4Poisson"
180267280258,144645505085,22851394885,525790001,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetElementCrossSection"
175963899706,204608918147,27737738657,73099213,"g4run","libG4processes.so","G4GEMProbability::CalcProbability"
173165888275,157433919233,24249699274,449985388,"g4run","libG4geometry.so","G4PolyconeSide::Inside"
171520928891,153907243046,28713553518,372302242,"g4run","libG4clhep.so","CLHEP::HepLorentzVector::boost"
166333710959,164730444631,22996242770,396494275,"g4run","libG4tracking.so","G4SteppingManager::InvokePostStepDoItProcs"
163031631223,163510541113,23012477518,372054986,"g4run","libG4geometry.so","G4Region::GetRegionalSteppingAction"
161574809502,134931509221,20536956067,379566289,"g4run","libG4processes.so","G4VEmProcess::PostStepDoIt"
159052431975,147594771954,22410263062,438942537,"g4run","libG4clhep.so","CLHEP::MixMaxRng::generate"
153879810940,168241014335,26494157248,386622582,"g4run","libG4geometry.so","G4DisplacedSolid::Inside"
153713383396,121933931161,20087490887,348281300,"g4run","libG4physicslists.so","G4GammaGeneralProcess::PostStepGetPhysicalInteractionLength"
153663296482,163609396753,28630853031,352547394,"g4run","libG4geometry.so","G4PolyPhiFace::Inside"
151529045071,172559067710,25871450826,592572338,"g4run","libG4geometry.so","G4IntersectingCone::LineHitsCone1"
146807375033,140149077059,23883745665,318877218,"g4run","libG4particles.so","G4Proton::Definition"
146279714971,129638646837,21362079087,297346986,"g4run","libG4track.so","G4StepPoint::operator="
145266046702,148211993737,22745465884,393621631,"g4run","libG4geometry.so","G4VPhysicalVolume::GetTranslation"
144212386450,122310568944,19239292759,371538161,"g4run","libG4processes.so","G4LivermorePhotoElectricModel::ComputeCrossSectionPerAtom"
142241126143,124814272012,19641538608,276302737,"g4run","libG4processes.so","G4HadronicProcess::UpdateCrossSectionAndMFP"
141065582006,149856684788,24415364221,288612397,"g4run","libG4processes.so","G4UrbanMscModel::ComputeGeomPathLength"
139205498978,127609053557,18047087068,246335133,"g4run","libG4tracking.so","G4SteppingManager::SetInitialStep"
138711240418,140406551774,19185460458,297165005,"g4run","libG4processes.so","G4Transportation::SetTouchableInformation"
136227838217,126363544612,19535459103,300849963,"g4run","libG4clhep.so","CLHEP::HepRandom::getTheEngine"
135041992970,147651957384,24542157195,390075498,"g4run","libG4geometry.so","G4EnclosingCylinder::MustBeOutside"
134196560359,142987936343,21639667657,356929680,"g4run","libG4geometry.so","G4Box::Inside"
133664020856,158124724336,19876161726,186712645,"g4run","libG4processes.so","G4VMscModel::GetTransportMeanFreePath"
131228951002,112221503674,18191598797,280017195,"g4run","libG4processes.so","G4VEmProcess::PostStepGetPhysicalInteractionLength"
129092584761,108004862450,17525195783,278957113,"g4run","libG4particles.so","G4IonTable::FindIon"
127950662842,115331344864,17539359913,365380655,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway"
126646785215,123119620919,17058846723,375061023,"g4run","libG4geometry.so","G4VoxelNavigation::LocateNextVoxel"
126485086780,118159467705,20206411116,287454700,"g4run","libG4particles.so","G4Neutron::Definition"
125063782746,126308225834,18679289209,204710397,"g4run","libG4processes.so","G4VMultipleScattering::AlongStepGetPhysicalInteractionLength"
121980706095,137551728526,20690220902,492822561,"g4run","libG4geometry.so","G4PolyconeSide::PointOnCone"
115684476314,109124931721,14672635436,238120098,"g4run","libG4tracking.so","G4SteppingManager::ProcessSecondariesFromParticleChange"
115290802533,109045357318,17803131195,280270132,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetIndex"
112529246033,101011530468,14472642211,368092376,"g4run","libG4clhep.so","CLHEP::RandGaussQ::transformQuick"
111282090329,124622778277,16386705016,167334905,"g4run","libG4processes.so","G4VMscModel::GetEnergy"
109771701915,108697678869,15977477662,198807324,"g4run","libG4processes.so","G4HadronicProcess::PostStepGetPhysicalInteractionLength"
108084551433,116799166331,17780153700,441137960,"g4run","libG4geometry.so","G4PolyconeSide::Intersect"
106897439758,83264054226,12514247568,421749778,"g4run","libG4processes.so","G4VEnergyLossProcess::PostStepDoIt"
106636646872,99334532991,15198094699,216485948,"g4run","libG4processes.so","G4InuclSpecialFunctions::G4cbrt"
106519044805,111343654689,18229668181,285469385,"g4run","libG4geometry.so","G4SubtractionSolid::Inside"
105075599062,109114738825,15916203353,225113202,"g4run","libG4geometry.so","G4LogicalVolume::GetMaterial"
104182574225,92987694359,14654318534,153519821,"g4run","libG4tracking.so","G4Step::InitializeStep"
103882152582,114234976808,19665108990,297075774,"g4run","libm.so.6","__atan2"
101601640791,100609554010,13539630290,199781918,"g4run","libG4event.so","G4EventManager::DoProcessing"
100585203410,116691285395,14201957823,159342442,"g4run","libG4processes.so","G4VProcess::EndTracking"
96511007396,108671557906,13863311130,124542820,"g4run","libG4particles.so","G4ParticleDefinition::GetProcessManager"
94894227329,75764438024,10484751780,202770894,"g4run","libG4geometry.so","G4FieldTrack::LoadFromArray"
94562072941,103000801640,10994945670,64665935,"g4run","libG4processes.so","G4VMscModel::GetRange"
94557919338,81204545331,15123361263,137917472,"g4run","libG4processes.so","G4ProcessManager::StartTracking"
92898792791,83020568065,12883082148,258403803,"g4run","libG4geometry.so","G4NavigationHistory::G4NavigationHistory"
91405923025,78702160560,12663444733,197700413,"g4run","libG4processes.so","G4VCrossSectionDataSet::IsIsoApplicable"
89372294409,103720660049,12499311554,150692374,"g4run","libG4processes.so","G4ProcessManager::EndTracking"
89299556416,98517540911,15423302662,220343307,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceTo"
88685949767,75760791921,12315009699,192268252,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AdvanceChordLimited"
88313014692,78083405948,11260168722,222242022,"g4run","libG4clhep.so","CLHEP::Hep3Vector::rotateUz"
87048008281,78606524276,12319797388,264090106,"g4run","libG4processes.so","G4NavigationHistory::NewLevel"
85685401876,77956515854,11998270256,224050599,"g4run","libG4particles.so","G4DynamicParticle::~G4DynamicParticle"
85657295621,75070165524,11529441064,211313152,"g4run","libG4processes.so","G4LivermorePhotoElectricModel::SampleSecondaries"
84434665229,78215776696,13733199010,167548835,"g4run","libG4processes.so","G4CascadeChannelTables::FindTable"
84140633074,72989735905,13436287597,124537807,"g4run","libG4geometry.so","G4FieldManagerStore::ClearAllChordFindersState"
82890014333,98935929919,18160892626,225885513,"g4run","libG4geometry.so","G4PolyPhiFace::Distance"
82280860419,80017701105,13755977114,178381342,"g4run","libG4processes.so","G4InuclParticle::setMomentum"
81824119278,76641846694,11048527521,220355925,"g4run","libG4clhep.so","CLHEP::MixMaxRng::MULWU"
81139787456,63554734078,9691256172,184210972,"g4run","libG4geometry.so","G4LineSection::Dist"
80333206544,71485782102,11848445417,116821618,"g4run","libG4tracking.so","G4SteppingManager::GetProcessNumber"
79728199418,79736151024,11214200754,148739173,"g4run","libG4track.so","G4ParticleChangeForTransport::UpdateStepForAlongStep"
78327809035,63491207192,11439553590,206091790,"g4run","libG4processes.so","G4NucleiModel::generateInteractionLength"
78099879650,83619490495,12195849691,145912556,"g4run","libG4geometry.so","G4Navigator::ComputeSafety"
76705240275,70551645486,10909438496,198258343,"g4run","libG4geometry.so","G4NormalNavigation::LevelLocate"
75944565407,66084007104,9054925322,214775159,"g4run","libG4processes.so","G4UniversalFluctuation::SampleFluctuations"
74798580172,70241842478,11885862954,293021215,"g4run","libG4processes.so","G4SeltzerBergerModel::SampleEnergyTransfer"
74342542935,68400136919,10431659194,158390619,"g4run","libG4processes.so","G4SauterGavrilaAngularDistribution::SampleDirection"
73389691956,64210485393,10117351026,146606592,"g4run","libG4processes.so","G4HadronElastic::ApplyYourself"
72970536321,70765095372,10709289526,138616575,"g4run","libG4processes.so","G4HadronElasticProcess::PostStepDoIt"
72178838478,67271198131,11255569735,186704254,"g4run","libstdc++.so.6.0.30","__dynamic_cast"
71965977203,55029156235,8607262451,167110403,"g4run","libG4geometry.so","G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::DistChord"
71702418212,64022001106,7904735202,200788356,"g4run","libG4track.so","G4ParticleChangeForLoss::UpdateStepForAlongStep"
70434947611,68872498354,12103012949,131143667,"g4run","libG4particles.so","G4DynamicParticle::Set4Momentum"
69983040585,79310692408,11656398514,131946514,"g4run","libG4geometry.so","G4NormalNavigation::ComputeSafety"
68504432791,69683631704,9584640003,141548907,"g4run","libG4track.so","G4Track::~G4Track"
66768454764,88115865232,9573009348,66328436,"g4run","libG4processes.so","G4UrbanMscModel::ComputeTheta0"
66420824307,61513491537,8815345515,211587487,"g4run","libG4clhep.so","CLHEP::MixMaxRng::flatArray"
66227903428,58874207912,10392617103,84973791,"g4run","libG4geometry.so","G4PropagatorInField::ClearPropagatorState"
65433228954,59058483601,9874765033,171954385,"g4run","libstdc++.so.6.0.30","__cxxabiv1::__si_class_type_info::__do_dyncast"
64867443323,71071544827,12025141203,167441035,"g4run","libG4geometry.so","G4PolyhedraSide::ClosestPhiSegment"
63716852648,60455578379,9120787308,132074994,"g4run","libG4tracking.so","G4TrackingManager::ProcessOneTrack"
63612925751,47970710188,7016200414,154029601,"g4run","libG4geometry.so","field_utils::absoluteError"
63532871567,58279374697,8169601960,115443516,"g4run","libG4geometry.so","G4Navigator::ResetHierarchyAndLocate"
63337485593,62544525098,9748063785,186245759,"g4run","libG4geometry.so","G4VPhysicalVolume::GetRotation"
63319722210,57000290976,11214270568,142996766,"g4run","libG4processes.so","G4LorentzConvertor::fillKinematics"
63198767335,58412668278,9624434410,165071720,"g4run","libG4processes.so","G4CascadeCheckBalance::collide"
61742017405,55204572764,9868474813,79042321,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
61090619369,50591111379,8530177072,198655590,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
60970412059,59035674723,7201584997,97091708,"g4run","libG4processes.so","G4VMultipleScattering::AlongStepDoIt"
60639312447,58120708764,9957881753,243242275,"g4run","libG4global.so","G4Physics2DVector::Value"
60113109014,54188174274,7993907188,124124193,"g4run","libG4geometry.so","G4Tubs::DistanceToOut"
60089180086,55586792026,9640871518,75303181,"g4run","libG4processes.so","G4Transportation::StartTracking"
59993115663,53800338414,8523271233,123241248,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::IsElementApplicable"
59680092512,51787291001,8406807549,122836552,"g4run","libG4processes.so","G4NucleiModel::generateInteractionPartners"
59015590711,50284896209,9619973862,90301933,"g4run","libG4processes.so","G4EmModelManager::GetModel"
58825240804,51142854446,7927708885,106899343,"g4run","libG4processes.so","G4ChipsNeutronElasticXS::CalculateCrossSection"
58811047016,53777558160,9826584161,107728390,"g4run","libG4processes.so","G4LorentzConvertor::setBullet"
57460584504,53624966451,9153763248,143119955,"g4run","libG4processes.so","G4InuclElementaryParticle::type"
57354886202,70573081451,11697473220,189098116,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceToOut"
57132717291,60629284585,9960825309,159812396,"g4run","libG4geometry.so","G4Polyhedra::Inside"
56504340228,54787701908,7808999210,98610852,"g4run","libG4geometry.so","G4Tubs::DistanceToOut"
56393192592,56303434627,8342410658,129456380,"g4run","libG4track.so","G4ParticleChangeForTransport::UpdateStepForPostStep"
55306892374,49263386654,7278186685,148627377,"g4run","libG4clhep.so","CLHEP::MixMaxRng::modadd"
55216791917,49525490026,8671985416,129192524,"g4run","libG4clhep.so","CLHEP::operator/"
55056769353,57675630755,9466505654,121742205,"g4run","libG4geometry.so","G4PropagatorInField::FindAndSetFieldManager"
54771931511,43649323974,6991901296,205773727,"g4run","libG4event.so","G4StackManager::PushOneTrack"
54531886199,62876709518,7595788605,125386294,"g4run","libG4geometry.so","G4MultiLevelLocator::EstimateIntersectionPoint"
53861535638,44893512285,8470941284,88851743,"g4run","libG4processes.so","G4VMultipleScattering::StartTracking"
53589176538,53495273134,8486594850,113576410,"g4run","libG4particles.so","G4NucleiProperties::GetNuclearMass"
53390992670,51353501558,8756183363,114092952,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
52946182852,48563855123,7367585832,122511246,"g4run","libG4geometry.so","G4Tubs::Inside"
52674405871,43474344112,6730213527,157457034,"g4run","libG4track.so","G4Track::G4Track"
52166739668,60051900705,7824510794,73143720,"g4run","libm.so.6","__ieee754_pow_fma"
51422801446,46974680117,8610540132,105390591,"g4run","libG4clhep.so","CLHEP::HepLorentzVector::boostVector"
51233036835,44135155790,6672091207,166666029,"g4run","libG4event.so","G4EventManager::StackTracks"
50710325534,48866512381,8373574950,113798781,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
50414664151,64353949448,11921962496,169050121,"g4run","libG4geometry.so","G4PolyPhiFace::Intersect"
50364626575,48270342395,6690377640,110496731,"g4run","libG4particles.so","pDynamicParticleAllocator"
50087362682,40317073317,6244010593,174086782,"g4run","libG4processes.so","G4SeltzerBergerModel::SampleSecondaries"
49757441467,42493769898,7128266882,106547747,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::QuickAdvance"
49029169996,41910231232,8570316789,128082369,"g4run","libG4processes.so","G4LorentzConvertor::getKinEnergyInTheTRS"
48783947192,45311544136,8621048627,123525192,"g4run","libG4processes.so","G4CascadeInterpolator<30>::getBin"
48234045090,49641774703,8280032853,104384123,"g4run","libG4geometry.so","G4FieldManager::ConfigureForTrack"
47276154481,41399929317,6557344603,131201109,"g4run","libG4processes.so","G4NucleiModel::boundaryTransition"
47143938802,44644176805,6584633412,69795810,"g4run","libm.so.6","__ieee754_log_fma"
46872645666,46857404115,6280498235,91718751,"g4run","libm.so.6","__ieee754_exp_fma"
46498472441,45053245627,7369742159,101814805,"g4run","libG4processes.so","G4ElementaryParticleCollider::collide"
46363936502,50578586616,7155549415,118748043,"g4run","libG4geometry.so","G4VoxelNavigation::ComputeVoxelSafety"
46240431388,51040844752,7537274800,91735690,"g4run","libG4processes.so","G4CrossSectionDataStore::SampleZandA"
46002809292,40709637487,7230021749,68015711,"g4run","libG4geometry.so","G4FieldManagerStore::GetInstance"
45902851299,46103157235,7242683086,86750892,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetAtomicMass"
45772648100,51503250237,5774267525,60699876,"g4run","libG4processes.so","G4UrbanMscModel::SampleScattering"
45425862999,41899402516,6351916611,87370530,"g4run","libG4processes.so","G4RayleighAngularGenerator::SampleDirection"
45058078810,44788087245,7581666875,101701464,"g4run","libG4geometry.so","G4RKIntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::GetEquationOfMotion"
44897901712,42087160975,6315620067,55124402,"g4run","libG4processes.so","G4ChipsNeutronElasticXS::GetChipsCrossSection"
44814894743,40489274835,5241065536,107716808,"g4run","libG4processes.so","G4UrbanMscModel::SampleDisplacement"
44480356425,39173912525,6163836558,134128659,"g4run","libG4processes.so","G4NucleiModel::generateParticleFate"
44062658918,43189874554,6254490440,47970661,"g4run","libG4processes.so","G4NeutronInelasticXS::IsIsoApplicable"
43183780624,38219127384,7460317168,83447334,"g4run","libG4processes.so","G4LorentzConvertor::toTheCenterOfMass"
42459080088,44071788582,6348675265,73513364,"g4run","libG4geometry.so","G4Navigator::SetSavedState"
42137152120,44302038689,7162463710,81887108,"g4run","libG4processes.so","G4InuclSpecialFunctions::generateWithRandomAngles"
42134105422,36730915846,5442133453,77532643,"g4run","libG4geometry.so","G4PVPlacement::GetRegularStructureId"
41982400349,36265200369,5676573333,72377020,"g4run","libG4processes.so","G4VEnergyLossProcess::GetLambdaForScaledEnergy"
41953886357,39818450748,6585304597,144669796,"g4run","libG4particles.so","G4DynamicParticle::operator="
41655881905,33688269679,6331471628,72495031,"g4run","libG4processes.so","G4VEnergyLossProcess::StartTracking"
41647458466,37517914954,6114203026,97665955,"g4run","libG4processes.so","G4InuclSpecialFunctions::inuclRndm"
41433559166,37961860714,5386066515,90553764,"g4run","libG4particles.so","G4ParticleDefinition::GetTrackingManager"
40584114370,35424238189,6839748596,164238546,"g4run","libG4processes.so","G4EquilibriumEvaporator::deExcite"
40190590218,34312673810,5493362080,60434933,"g4run","libG4processes.so","G4NeutronCaptureXS::IsIsoApplicable"
39346997764,31823465939,5201361418,55046095,"g4run","libG4processes.so","G4NeutronCaptureXS::GetIsoCrossSection"
39175382701,37418060864,3715412713,121327971,"g4run","libG4processes.so","G4NucleiModel::zoneIntegralWoodsSaxon"
38862648331,36024234503,6048349019,80798347,"g4run","libG4processes.so","G4InuclElementaryParticle::makeDefinition"
38702924404,44627509240,4863266124,48527716,"g4run","libG4processes.so","G4WentzelOKandVIxSection::ComputeTransportCrossSectionPerAtom"
38628993949,40376024221,5008001342,60515920,"g4run","libG4event.so","G4StackManager::GetNUrgentTrack"
38532821290,44389763532,7687554725,152024812,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceToIn"
38327299152,38000331758,5976617793,71452243,"g4run","libG4processes.so","G4HadProjectile::InitialiseLocal"
37779133828,31944061687,4686417035,76948021,"g4run","libG4geometry.so","G4Box::DistanceToOut"
37544065439,43738864591,5505058364,50866234,"g4run","g4run","ffunkti"
37479702066,34991915350,6018307170,119468588,"g4run","libG4processes.so","G4CollisionOutput::getTotalOutputMomentum"
37137384618,33965308582,5492630949,100717548,"g4run","libG4geometry.so","G4TouchableHistory::G4TouchableHistory"
37067837266,41860584280,6218052062,144741347,"g4run","libG4geometry.so","G4IntersectingCone::LineHitsCone2"
37047428558,31209191919,4737882074,86976005,"g4run","libG4track.so","G4ParticleChangeForGamma::UpdateStepForPostStep"
36848105214,42606382288,5929992127,47942296,"g4run","libG4processes.so","G4NeutronElasticXS::IsIsoApplicable"
36836391466,29886821743,4604523050,89906478,"g4run","libG4processes.so","G4VEmModel::CrossSectionPerVolume"
36805715606,39283317156,5861394229,82141617,"g4run","libG4processes.so","G4PhysicsVector::Value"
36687713967,32034247602,5013936325,105793095,"g4run","libG4processes.so","G4PVPlacement::GetCopyNo"
36642781962,31211443589,5923365660,61945183,"g4run","libG4processes.so","G4UrbanMscModel::StartTracking"
35853742940,33191364444,5536804933,101871535,"g4run","libc.so.6","__strcmp_avx2"
35704548783,31196640467,5071002631,101483218,"g4run","libG4geometry.so","aNavigLevelRepAllocator"
35515019218,32953401720,5833846870,67369018,"g4run","libG4particles.so","G4DynamicParticle::SetDefinition"
35247712838,48059690094,5302636313,33556144,"g4run","libG4processes.so","G4UrbanMscModel::SimpleScattering"
34625504954,29199848200,4701492259,73582125,"g4run","libG4track.so","G4ParticleChange::UpdateStepForPostStep"
33686770765,28792295042,6876233482,87364666,"g4run","libG4processes.so","G4NumIntTwoBodyAngDst<11, 19>::GetCosTheta"
33659726672,34233919807,5319442857,67894643,"g4run","libG4geometry.so","G4SafetyHelper::ComputeSafety"
33640302313,25113736025,4072100653,110930015,"g4run","libG4processes.so","G4ModifiedTsai::SampleCosTheta"
33617519474,39340851014,6496051837,96101923,"g4run","libG4geometry.so","G4Box::DistanceToIn"
32881120109,33626577631,4804268993,56287251,"g4run","libG4processes.so","G4VMscModel::GetRange"
32345384830,31653543602,4881264629,48840185,"g4run","libG4processes.so","G4CascadParticle::getPathToTheNextZone"
32154946788,31213969663,4250463032,65047888,"g4run","libG4event.so","G4StackManager::PopNextTrack"
31862499181,43660486902,7186056923,34250761,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getMultiplicity"
31821133859,30543198436,5071743606,61164719,"g4run","libG4processes.so","G4CascadeChannelTables::instance"
31704107260,29510740926,4522764517,86380645,"g4run","libG4geometry.so","G4NavigationHistoryPool::GetInstance"
31528817826,26604365227,4113426193,81669235,"g4run","libG4processes.so","G4CascadParticle::propagateAlongThePath"
31480418953,36460639041,5506050876,100779030,"g4run","libG4geometry.so","G4UnionSolid::Inside"
31369862642,28003524244,5197998607,60213401,"g4run","libG4processes.so","G4LorentzConvertor::setTarget"
31077230298,24446845117,3761581244,106822866,"g4run","libG4track.so","G4VParticleChange::AddSecondary"
31060512719,28615038007,4357536494,77059691,"g4run","libG4geometry.so","G4VoxelSafety::SafetyForVoxelHeader"
30707130684,30474509348,4055764650,58018079,"g4run","libG4processes.so","G4WentzelOKandVIxSection::SetupTarget"
30623027127,36757518459,5026237081,42738434,"g4run","libG4processes.so","G4NeutronElasticXS::IsElementApplicable"
30438617445,25918196440,4008718810,82416360,"g4run","libG4geometry.so","aTouchableHistoryAllocator"
30127479274,31948528326,4654982892,52100310,"g4run","libG4geometry.so","G4Trap::DistanceToOut"
29854118926,24855273059,4295218978,116721936,"g4run","libG4processes.so","G4CollisionOutput::reset"
29194544743,32881353688,5332349859,52079806,"g4run","libG4geometry.so","G4Navigator::RestoreSavedState"
29121541992,28560907349,4225647030,62078400,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceToOut"
29065377119,23780662446,3597868668,73564567,"g4run","libG4physicslists.so","G4VEmProcess::CurrentSetup"
28855676370,23682814584,3490165004,68616367,"g4run","libG4geometry.so","G4Navigator::SetupHierarchy"
28765198107,27186322478,4243251575,76260905,"g4run","libG4geometry.so","G4NavigationHistory::~G4NavigationHistory"
28732657419,24518571958,3127809617,166554101,"g4run","libG4processes.so","G4NucleiModel::passFermi"
28692666245,25162453403,3735307371,84226287,"g4run","libG4geometry.so","G4Tubs::DistanceToIn"
28544580027,28906170365,3399812660,62278661,"g4run","libG4processes.so","G4WentzelVIModel::SampleScattering"
28428057661,28242192517,4381907337,67930274,"g4run","libG4geometry.so","G4Box::DistanceToOut"
28304536491,23905087170,4623840102,48363419,"g4run","libG4physicslists.so","G4GammaGeneralProcess::StartTracking"
