cycles,instructions,branches,branch_misses,comm,dso,symbol
4202017620,4050099133,677273727,11309578,"g4run","libG4particles.so","G4PionMinus::Definition"
4197071813,3372452750,534820868,12487446,"g4run","libG4processes.so","G4eeToTwoGammaModel::CrossSectionPerVolume"
4144099865,3659321165,657647806,11307770,"g4run","libG4particles.so","G4PionZero::Definition"
4138097078,3726153336,537023362,10346588,"g4run","libG4geometry.so","G4NavigationHistoryPool::GetInstance@plt"
4118270874,3530209207,516203256,9160720,"g4run","libm.so.6","log@@GLIBC_2.29"
4067865453,4294720570,638471126,11322072,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway@plt"
4039851300,4199691219,599611962,13029157,"g4run","libG4processes.so","G4WentzelOKandVIxSection::SampleSingleScattering"
4024124772,3759604364,851407681,12356805,"g4run","libG4clhep.so","CLHEP::Hep3Vector::setSpherical"
4013076088,3670780747,634475898,11026862,"g4run","libG4geometry.so","G4Mag_UsualEqRhs::SetChargeMomentumMass"
4008528368,4507485991,755014792,3290563,"g4run","libG4processes.so","G4NuclearLevelData::GetPairingCorrection"
4005317023,3505931596,596137670,14332317,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >"
4000221684,3891514591,455260609,5284015,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeLPMfunctions"
3998872041,3554525764,583488122,12775821,"g4run","libG4processes.so","G4PhysicsVector::Value"
3981190595,3659665082,600302779,11336796,"g4run","libstdc++.so.6.0.30","__cxxabiv1::__class_type_info::__do_dyncast"
3943315635,3459196649,682637668,8829981,"g4run","libG4processes.so","std::vector<CLHEP::HepLorentzVector, std::allocator<CLHEP::HepLorentzVector> >::_M_default_append"
3901730319,3231481545,469381685,8600228,"g4run","libG4geometry.so","G4Cons::DistanceToOut"
3851154786,3386169601,554848315,14120910,"g4run","libG4processes.so","G4ComponentGGHadronNucleusXsc::ComputeCrossSections"
3847469528,2459457243,368795395,18824486,"g4run","libG4processes.so","G4CascadeInterface::ApplyYourself"
3832746643,4724718000,575529640,9206561,"g4run","libG4geometry.so","G4FieldTrack::operator="
3831872154,4157775103,701183628,9445809,"g4run","libG4geometry.so","G4EnclosingCylinder::MustBeOutside@plt"
3809862255,1990596620,344794056,36703843,"g4run","libG4processes.so","G4CollisionOutput::boostToLabFrame"
3793255620,4098054322,754671049,11006701,"g4run","libG4geometry.so","atan2@plt"
3768625137,5538773873,859648565,3961849,"g4run","libG4processes.so","G4PreCompoundNucleon::ProbabilityDistributionFunction"
3764400038,4708298066,558310313,4750379,"g4run","libG4geometry.so","G4VIntersectionLocator::IntersectChord"
3746547453,3258570568,513300373,11169235,"g4run","libG4processes.so","G4IntraNucleiCascader::finishCascade"
3739769498,2696279791,488217346,24984373,"g4run","libG4processes.so","G4CascadeInterface::makeDynamicParticle"
3729631648,2581056414,430425150,20004491,"g4run","libG4processes.so","G4Fragment::CalculateMassAndExcitationEnergy"
3669733756,4034979122,550510241,8513431,"g4run","libG4geometry.so","G4Polycone::DistanceToIn"
3649851714,3669807559,479850406,7187470,"g4run","libG4geometry.so","G4ReflectedSolid::DistanceToOut"
3610502710,3014369244,480087960,9407616,"g4run","libG4physicslists.so","CLHEP::MixMaxRng::generate@plt"
3576491451,3368846541,654618730,10325483,"g4run","libG4processes.so","G4VEmissionProbability::IntegrateProbability"
3547337748,3201052755,533575606,4601446,"g4run","libG4processes.so","G4ProcessManager::GetAttribute@plt"
3544058842,2079472406,413869701,15697850,"g4run","libG4particles.so","G4NucleiProperties::GetBindingEnergy"
3500719576,2019823700,328591124,11475937,"g4run","libG4processes.so","G4ModifiedTsai::SamplePairDirections"
3489106058,2926117721,481721537,15432915,"g4run","libc.so.6","_int_malloc"
3486847510,2831123937,515833772,7761365,"g4run","libG4processes.so","G4CascadeRecoilMaker::goodFragment"
3460212102,4149719530,419621826,3734186,"g4run","libG4processes.so","G4hBremsstrahlungModel::ComputeDMicroscopicCrossSection"
3433487835,4035926797,524811655,7050626,"g4run","libG4geometry.so","G4VIntersectionLocator::GetLastSurfaceNormal"
3389367516,2816302679,401894944,10303462,"g4run","libG4geometry.so","G4UnionSolid::DistanceToIn"
3383165128,3673001461,425446330,9370722,"g4run","libpythia8.so","Pythia8::SigmaMultiparton::sigma"
3382579264,2698817261,480242091,12948015,"g4run","libG4processes.so","G4BGGNucleonInelasticXS::GetElementCrossSection"
3376473359,2426111952,394549754,17400998,"g4run","libG4processes.so","G4ComponentGGNuclNuclXsc::ComputeCoulombBarier"
3369167441,3595191534,478528269,10044481,"g4run","libpythia8.so","Pythia8::Sigma2Process::store2KinMPI"
3357335107,1501481016,303292391,16044014,"g4run","libG4processes.so","G4CrossSectionInelastic::GetElementCrossSection"
3337444253,3563221168,599501332,9915410,"g4run","libG4processes.so","G4CascadeCoalescence::selectCandidates"
3329207999,2752616126,419653217,9064525,"g4run","libG4geometry.so","G4ReflectedSolid::Inside"
3321861576,2558601963,584232182,18772154,"g4run","libG4processes.so","G4NucleiModel::fillZoneRadii"
3310701187,3072367140,451744533,8754329,"g4run","libG4geometry.so","G4Cons::DistanceToIn"
3284542293,3051816268,516343405,8871335,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerBeta> >"
3278223539,3663105427,723212853,7960777,"g4run","libG4processes.so","G4GEMChannel::GetEmissionProbability"
3268329484,2794393070,461519751,13174422,"g4run","libG4processes.so","G4Fragment::G4Fragment"
3268279183,3150923269,439198516,7879556,"g4run","libG4tracking.so","G4Step::UpdateTrack@plt"
3250180089,2543539471,402615152,10876956,"g4run","libG4geometry.so","G4Cons::DistanceToIn"
3246642711,2151717718,398142721,17281653,"g4run","libG4processes.so","G4IntraNucleiCascader::setupCascade"
3218991715,2483758983,464573421,8311638,"g4run","libG4processes.so","G4InuclElementaryParticle::setType"
3146694727,1980092793,348205808,7835498,"g4run","libG4track.so","G4VParticleChange::UpdateStepInfo"
3116570291,3569453136,574310642,1486016,"g4run","libG4processes.so","G4EvaporationLevelDensityParameter::LevelDensityParameter"
3109959290,3984828150,791442980,12079749,"g4run","libG4processes.so","G4BGGNucleonElasticXS::GetElementCrossSection"
3102729718,3408826879,503945700,4068665,"g4run","libG4particles.so","G4PDefManager::offset@plt"
3067264336,3874104881,676025491,6467922,"g4run","libG4geometry.so","G4PolyhedraSide::ClosestPhiSegment@plt"
3037920431,2255848857,352358426,16368235,"g4run","libG4processes.so","G4EmParameters::Instance"
3032402479,3234992572,466166296,8695606,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceToIn@plt"
2995285320,4389375745,821493600,6301836,"g4run","libG4processes.so","G4CascadeCoalescence::clusterType"
2976553350,1232992562,235908496,13700714,"g4run","libG4global.so","G4PhysicsModelCatalog::GetModelID"
2969471243,1814969420,316667347,7255474,"g4run","libG4processes.so","G4HadProjectile::~G4HadProjectile"
2939670443,4257881650,746015146,6562075,"g4run","libG4processes.so","G4CascadeCoalescence::maxDeltaP"
2907368935,2425086844,457697469,10953269,"g4run","libG4processes.so","G4CascadeRecoilMaker::goodNucleus"
2882188683,1827265296,281520720,12645910,"g4run","libG4processes.so","G4VProcess::GetCreatorProcess"
2881931435,3507311344,418416254,5205849,"g4run","libG4geometry.so","G4VIntersectionLocator::GetSurfaceNormal"
2865836648,2215921997,440309379,10517914,"g4run","libc.so.6","__memcmp_avx2_movbe"
2846996054,2199907056,408439194,12281123,"g4run","libG4processes.so","G4LorentzConvertor::toTheTargetRestFrame"
2809576977,1990068592,302365967,10881911,"g4run","libstdc++.so.6.0.30","operator new"
2778938791,2801187828,367227289,9966632,"g4run","libG4clhep.so","CLHEP::MixMaxRng::generate@plt"
2760809029,1340083426,219830236,12020591,"g4run","libG4processes.so","G4InuclSpecialFunctions::paraMaker::getTruncated"
2745638966,2534863175,460305446,5013468,"g4run","libG4processes.so","G4IntraNucleiCascader::processTrappedParticle"
2722432662,3298906299,424284414,4694753,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::DoesReIntegrate"
2721460389,2893996726,470158738,7159314,"g4run","libG4global.so","G4Pow::A13High"
2710794575,2798501463,461867445,6988398,"g4run","libG4particles.so","G4AntiKaonZero::Definition"
2702794188,3412850584,567505559,7142384,"g4run","libG4geometry.so","G4IntersectionSolid::DistanceToOut"
2658976043,1682248451,291638708,12760124,"g4run","libG4processes.so","G4InuclNuclei::setExitationEnergy"
2648303440,1855446446,341905899,17326518,"g4run","libG4processes.so","G4CascadeInterface::copyOutputToHadronicResult"
2635146833,2366605603,413895983,6155163,"g4run","libG4processes.so","G4Evaporation::BreakFragment"
2590143270,2490052286,476596609,3458636,"g4run","libG4particles.so","G4KaonMinus::Definition"
2586065389,2801362247,209645582,6121518,"g4run","libG4processes.so","G4NucleiModel::fillPotentials"
2577866499,2170870832,364961535,7799278,"g4run","libG4geometry.so","G4Cons::Inside"
2552308356,1882445904,322767149,9251610,"g4run","libG4processes.so","G4WentzelVIModel::ComputeGeomPathLength"
2548647465,2614330363,465583305,3077701,"g4run","libG4particles.so","G4KaonPlus::Definition"
2530340804,2280442939,305085595,5092081,"g4run","libG4geometry.so","G4Cons::DistanceToOut"
2530178814,2343502097,385777271,9060273,"g4run","libG4processes.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >"
2513937650,1702051145,278149476,9804823,"g4run","libG4processes.so","G4HadFinalState::SetEnergyChange"
2512380578,1816710898,355494134,12156178,"g4run","libG4processes.so","G4CascadeDeexcitation::deExcite"
2507127644,6281298871,1430105012,6019995,"g4run","libG4processes.so","G4ProductionCutsTable::ScanAndSetCouple"
2480737231,3219319178,552426042,5608980,"g4run","libG4geometry.so","G4IntersectionSolid::DistanceToIn"
2471766301,4560148774,976379559,4620822,"g4run","libc.so.6","__GI_____strtod_l_internal"
2458972772,1790974473,355081207,3539453,"g4run","libG4processes.so","G4VProcess::ResetNumberOfInteractionLengthLeft"
2454279689,2295380204,413608604,8418802,"g4run","libG4global.so","G4Pow::A13Low"
2451320723,1977444584,397363566,7899433,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::getCrossSection"
2440762273,1099770339,213228882,13995336,"g4run","libG4processes.so","G4LevelManager::NearestLevelIndex"
2421978865,1829351872,324542928,5772633,"g4run","libG4processes.so","G4InuclSpecialFunctions::G4cbrt@plt"
2421029961,1630610800,308396166,10540209,"g4run","libG4processes.so","G4IntraNucleiCascader::collide"
2406895105,1762120147,296621990,13122151,"g4run","libG4processes.so","G4NeutronRadCapture::ApplyYourself"
2395244066,1502254856,238471938,10477367,"g4run","libG4processes.so","G4IntraNucleiCascader::initialize"
2381078052,2514976799,349727595,3924326,"g4run","libG4event.so","G4StackManager::GetNUrgentTrack@plt"
2362577456,2053022480,358118962,13072684,"g4run","libG4processes.so","G4InuclSpecialFunctions::generateWithFixedTheta"
2356654072,2942471926,442427077,5549544,"g4run","libG4geometry.so","G4PolyhedraSide::PhiSegment@plt"
2325580422,2392221849,311601018,4449676,"g4run","libG4processes.so","G4NucleiModel::passTrailing"
2325293713,724812398,121507710,11724456,"g4run","libG4processes.so","G4PhotonEvaporation::GetEmissionProbability"
2322775543,2200900204,342259403,6216555,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerBeta> >"
2295329331,2597122137,333142328,5806416,"g4run","libpythia8.so","Pythia8::Rndm::flat"
2293908281,3413616522,591112739,6128236,"g4run","libG4geometry.so","G4IntersectionSolid::SurfaceNormal"
2273795910,2900693933,566324941,5452971,"g4run","libG4processes.so","G4GEMCoulombBarrier::CalcCompoundRadius"
2254464007,2215535240,406525422,9125458,"g4run","libG4processes.so","G4NuclearRadii::CoulombFactor"
2240639380,1761500655,265474710,9427070,"g4run","libG4processes.so","G4NucleiModel::reset"
2228394899,1268039324,209420390,11836513,"g4run","libG4processes.so","G4CrossSectionInelastic::IsElementApplicable"
2227597793,1342108076,262507800,11443252,"g4run","libG4processes.so","G4InuclSpecialFunctions::FermiEnergy"
2227057643,2372262534,417282267,7215099,"g4run","libG4global.so","G4Pow::A13"
2226262202,1465553758,310252212,8938089,"g4run","libG4processes.so","G4InuclCollider::deexcite"
2207122464,1729226121,298758676,6841069,"g4run","libG4processes.so","G4CascadeCoalescence::removeNucleons"
2204091114,2572600957,463831307,8412725,"g4run","libG4geometry.so","G4Polyhedra::DistanceToIn"
2200241605,2055816102,324095373,5380803,"g4run","libG4tracking.so","G4StepPoint::operator=@plt"
2177504500,2525438149,486606273,4402375,"g4run","libG4processes.so","G4GEMCoulombBarrier::GetCoulombBarrier"
2162292522,2016914334,304544105,5974546,"g4run","libG4processes.so","G4VPhysicalVolume::GetTranslation@plt"
2158681696,1400031120,269500833,13054867,"g4run","libG4processes.so","G4HadSecondary::G4HadSecondary"
2156605955,2075396377,331398615,3745043,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetIndex@plt"
2107126765,2054141588,285386766,4039283,"g4run","libG4clhep.so","HepGeom::operator*"
2101016817,2036855026,289697478,4747185,"g4run","libG4processes.so","G4Transportation::SetTouchableInformation@plt"
2084373311,2112829446,292258317,4818712,"g4run","libG4processes.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerBeta> >"
2034240744,2964754432,545322186,4886571,"g4run","libG4processes.so","G4CascadeCoalescence::getClusterMomentum"
2033621506,3887210310,826238774,4283248,"g4run","libstdc++.so.6.0.30","std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > >::_M_extract_float"
2032119276,1472121430,275940472,6363527,"g4run","libG4processes.so","G4CascadeCoalescence::createNuclei"
2016564163,537775669,103886075,6776296,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_increment"
2011277882,1224555204,207105140,9580770,"g4run","libG4processes.so","G4ComponentGGNuclNuclXsc::GetInelasticElementCrossSection"
1997842793,1602488154,300033957,2427895,"g4run","libG4geometry.so","G4FieldManagerStore::GetInstance@plt"
1983245091,921556567,182575624,23815580,"g4run","libG4processes.so","G4LorentzConvertor::reflectionNeeded"
1953787238,2467209166,291885798,5364993,"g4run","libG4geometry.so","G4Navigator::GetMotherToDaughterTransform"
1887211995,3025519378,606128736,4330975,"g4run","libG4processes.so","G4CascadeCoalescence::allNucleons"
1869419880,1727504744,295693401,3401996,"g4run","libG4geometry.so","G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::StepWithError@plt"
1855975388,1777468636,287372921,5143657,"g4run","libG4geometry.so","G4Polyhedra::DistanceToIn"
1855932064,2186268755,315705026,6812478,"g4run","libG4geometry.so","G4IntersectingCone::LineHitsCone@plt"
1854528714,1277128336,208545121,8960647,"g4run","libG4processes.so","G4Fragment::~G4Fragment"
1839241847,1690547626,251352832,4808607,"g4run","libG4processes.so","G4CascadeRecoilMaker::collide"
1835601996,1578709765,274270822,5081064,"g4run","libG4processes.so","G4CascadeCoalescence::FindClusters"
1833343840,1166470479,225095664,7783023,"g4run","libG4processes.so","G4CascadeInterface::clear"
1829905754,1371665421,275051861,8483601,"g4run","libG4processes.so","G4BraggIonModel::GetChargeSquareRatio"
1825851580,2098862314,297569803,3769018,"g4run","libG4geometry.so","G4ReflectedSolid::DistanceToOut"
1825102562,1583350957,304843779,4144445,"g4run","libG4processes.so","CLHEP::operator/@plt"
1819604819,1739109205,325270211,2532480,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
1812360341,609819227,103001942,8288847,"g4run","libG4processes.so","G4CollisionOutput::removeRecoilFragment"
1812299898,1281536369,196392294,5246050,"g4run","libG4particles.so","G4Electron::Definition@plt"
1797611113,1695386248,270864194,3911876,"g4run","libG4geometry.so","G4LogicalVolume::GetSolid@plt"
1791900731,2103128282,269012265,1753576,"g4run","libpythia8.so","Pythia8::MultipartonInteractions::sigmaPT2scatter"
1786523202,1169648000,185408743,7779109,"g4run","libG4processes.so","G4CascadeCheckBalance::energyOkay"
1771725255,906798435,219581576,8636523,"g4run","libG4processes.so","G4InuclSpecialFunctions::getAL"
1766596785,1399503726,241824578,8477196,"g4run","libG4processes.so","G4NucleiModel::initializeCascad"
1763868511,1438903861,221114649,7968123,"g4run","libG4clhep.so","CLHEP::operator/"
1759769247,1113570193,233976014,16323854,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
1749794572,1559053728,211553452,9184457,"g4run","libG4processes.so","G4CascadeCheckBalance::momentumOkay"
1748566411,694772673,113804621,6940764,"g4run","libG4processes.so","G4NucleiModel::generateModel"
1748089173,1070459807,220544550,8599191,"g4run","libG4processes.so","G4InuclSpecialFunctions::bindingEnergy"
1739728287,1494643453,256515006,6640920,"g4run","libc.so.6","__strlen_avx2"
1734700930,1526165876,269927182,2575346,"g4run","libG4processes.so","G4CrossSectionDataStore::GetIsoCrossSection@plt"
1729468973,472985341,96005007,1724205,"g4run","libc.so.6","pthread_mutex_lock@@GLIBC_2.2.5"
1719677345,968324484,195451264,6937831,"g4run","libG4processes.so","G4WentzelVIModel::DefineMaterial"
1714592027,1333180932,194901463,6645790,"g4run","libG4processes.so","G4IntraNucleiCascader::newCascade"
1708398474,1805701283,253875388,6035292,"g4run","libG4geometry.so","G4Polycone::DistanceToIn"
1705643758,1484543158,217406355,4707325,"g4run","libG4processes.so","G4WentzelOKandVIxSection::SetupKinematic"
1695619318,1017033052,161252381,11080825,"g4run","libG4processes.so","G4GammaTransition::SampleTransition"
1687295234,2537810793,372943049,1049476,"g4run","libG4processes.so","G4PreCompoundFragment::IntegrateEmissionProbability"
1683181719,1961577596,142136352,1884918,"g4run","libG4processes.so","G4MuBremsstrahlungModel::ComputeDMicroscopicCrossSection"
1668105532,1087661855,161479885,9431113,"g4run","libG4processes.so","G4EmParameters::QuantumEntanglement"
1664833373,1271245719,240432951,7670521,"g4run","libG4processes.so","G4VEmModel::ChargeSquareRatio"
1654318751,781549796,148722313,8008642,"g4run","libG4processes.so","G4InuclNuclei::makeDefinition"
1640379249,2072088018,423070704,10042178,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::Interpolate"
1621355501,1639871284,301153511,2736227,"g4run","libG4geometry.so","G4PolyPhiFace::InsideEdges@plt"
1611929382,1635558597,144513127,3411806,"g4run","libG4geometry.so","field_utils::copy"
1601376016,1150389825,244487517,7504863,"g4run","libG4processes.so","G4CascadeDeexciteBase::getTargetData"
1595767135,1742897490,308049190,4092865,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetNuclearMass@plt"
1587687862,1377287563,250301179,2211626,"g4run","libG4processes.so","G4FieldManagerStore::ClearAllChordFindersState@plt"
1577026664,1155177818,200309782,8178926,"g4run","libG4processes.so","G4NuclearRadii::ExplicitRadius"
1577006992,926475428,172879590,6708567,"g4run","libG4processes.so","G4CascadeDeexciteBase::validateOutput"
1575449812,1171865521,221551111,5234703,"g4run","libG4processes.so","G4BGGNucleonInelasticXS::IsIsoApplicable"
1572316768,1383016592,255458770,4321246,"g4run","libG4processes.so","G4CascadeRecoilMaker::wholeEvent"
1570660535,1470023877,204506982,5007531,"g4run","libG4geometry.so","G4UnionSolid::DistanceToOut"
1566809909,990857670,264769546,6818054,"g4run","libG4processes.so","G4HadDecayGenerator::Generate"
1555983277,446625047,76890901,8810777,"g4run","libG4processes.so","G4LorentzConvertor::G4LorentzConvertor"
1538578293,1012098017,166746433,6630236,"g4run","libstdc++.so.6.0.30","operator delete"
1518697139,2524346841,473366215,4704007,"g4run","libG4processes.so","G4CascadeCoalescence::tryClusters"
1518174490,1076607796,167324706,4465780,"g4run","libG4processes.so","G4BGGPionInelasticXS::GetElementCrossSection"
1516991875,950008156,213890051,6160212,"g4run","libG4processes.so","G4ExitonConfiguration::fill"
1513341372,1516426690,234171762,5640706,"g4run","libG4digits_hits.so","G4TouchableHistory::UpdateYourself"
1497192606,1398121877,212271754,4628016,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >"
1484846546,1241013818,231010445,2762704,"g4run","libG4processes.so","G4LorentzConvertor::setBullet@plt"
1483711340,1292544823,221184017,5562950,"g4run","libG4processes.so","G4NeutronInelasticXS::SelectIsotope"
1483173550,1316093434,228949684,2943227,"g4run","libG4processes.so","G4CascadeChannelTables::GetTable@plt"
1474442219,1620151299,248684802,6888816,"g4run","libG4geometry.so","G4IntersectingCone::LineHitsCone1@plt"
1473105001,1339306561,229359114,2378181,"g4run","libG4processes.so","G4Decay::StartTracking"
1469281742,866279008,158900689,8357019,"g4run","libG4processes.so","G4CascadeInterpolator<5>::getBin"
1455121742,1561475344,262342589,3410058,"g4run","libG4processes.so","G4InuclElementaryParticle::type@plt"
1449463506,1018745911,200171771,4489949,"g4run","libG4processes.so","G4NucleiModel::isProjectile"
1443070273,1432980206,230836053,3273213,"g4run","libG4geometry.so","G4Mag_EqRhs::SetChargeMomentumMass@plt"
1440601238,824872487,115576199,7611149,"g4run","libG4processes.so","G4CascadeInterface::IsApplicable"
1435205526,1166980576,190787646,5128896,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::SampleSecondaries"
1420301265,912946146,168603154,6044095,"g4run","libG4processes.so","G4CascadeRecoilMaker::makeRecoilFragment"
1416557612,1530174470,321035982,6594782,"g4run","libG4processes.so","G4NucleonNuclearCrossSection::ComputeCrossSections"
1410379101,2067602409,320914396,3557796,"g4run","libG4geometry.so","G4IntersectionSolid::DistanceToIn"
1403032685,959214045,198723522,5159601,"g4run","libG4processes.so","G4CascadeRecoilMaker::goodRecoil"
1402710482,2485373461,280365433,1437070,"g4run","libG4processes.so","G4SeltzerBergerModel::ComputeDXSectionPerAtom"
1395816026,1383621672,214685771,4904986,"g4run","libG4processes.so","G4HadronicProcess::RecomputeXSandMFP"
1387314854,1451266781,205544836,1486292,"g4run","libG4processes.so","G4ComponentAntiNuclNuclearXS::GetAntiHadronNucleonTotCrSc"
1385142107,1264434505,202462411,3764031,"g4run","libG4tracking.so","G4SteppingManager::InvokePSDIP@plt"
1384555902,1266250263,212775925,7300207,"g4run","libG4processes.so","G4CollisionOutput::setRemainingExitationEnergy"
1368138148,736290548,133594339,5202980,"g4run","libG4track.so","G4ParticleChangeForGamma::UpdateStepForAtRest"
1367719658,1491454115,326792999,4837548,"g4run","libG4processes.so","G4BGGNucleonElasticXS::IsIsoApplicable"
1358900885,1763252818,227007476,1736590,"g4run","libpythia8.so","Pythia8::PDF::xf"
1358895133,1560668773,232529570,3624848,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::SetVerboseLevel"
1352148131,973494320,201655115,9908344,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerEkin> >"
1329383321,590330423,108362873,9521943,"g4run","libG4processes.so","G4CascadeInterface::makeDynamicParticle"
1326498727,366134739,100150345,6415010,"g4run","libG4processes.so","G4InuclNuclei::fill"
1320415501,1136962466,176936630,2662123,"g4run","libG4processes.so","G4HadronNucleonXsc::KaonNucleonXscVG"
1317505889,1458995786,228617874,3818080,"g4run","libG4geometry.so","G4Box::SurfaceNormal"
1312660673,1287699176,180978083,6644065,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::mSel"
1311031072,1459783124,179944121,2109963,"g4run","libG4processes.so","G4eplusAnnihilation::AtRestGetPhysicalInteractionLength"
1298040550,1350473383,216044177,2434161,"g4run","libG4processes.so","G4CascadeChannelTables::instance@plt"
1295731490,1546242095,226314149,2600978,"g4run","libG4geometry.so","G4VIntersectionLocator::CheckAndReEstimateEndpoint"
1279708365,679865673,134122129,6053733,"g4run","libG4particles.so","G4ParticleTable::FindParticle"
1275057477,1290284170,242096094,4645583,"g4run","libG4processes.so","G4InuclParticle::operator=@plt"
1274226534,1005657513,155001972,6137392,"g4run","libG4processes.so","G4Decay::EndTracking"
1272083717,2048733725,457526917,3965944,"g4run","libG4processes.so","G4InuclSpecialFunctions::randomInuclPowers"
1270111857,334579916,81002774,5364931,"g4run","libG4processes.so","G4CascadeInterface::createTarget"
1267349904,911967891,161036359,4404112,"g4run","libG4processes.so","G4IntraNucleiCascader::finalize"
1264406686,1179856044,172206051,6967163,"g4run","libG4processes.so","G4CascadeCheckBalance::baryonOkay"
1256954575,1136994856,181120107,2250480,"g4run","libG4tracking.so","G4SteppingManager::ProcessSecondariesFromParticleChange@plt"
1243361190,1024490843,157495110,3504934,"g4run","libG4geometry.so","G4UnionSolid::DistanceToIn"
1232851808,1173260813,165797715,3310480,"g4run","libG4processes.so","G4ScreeningMottCrossSection::SetupKinematic"
1229848615,1123525874,100728274,1459630,"g4run","libG4geometry.so","G4RKIntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::ComputeNewStepSize"
1214084657,1082094771,165745681,3407808,"g4run","libG4processes.so","G4NeutronInelasticXS::IsElementApplicable"
1211963928,1212899536,178846307,3099421,"g4run","libG4processes.so","G4NucleiProperties::GetNuclearMass@plt"
1211500701,1614417095,227440235,3609727,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
1210295110,1025731368,142403576,2792968,"g4run","libG4geometry.so","memcpy@plt"
1189482377,1657560806,256535088,1724674,"g4run","libG4processes.so","G4CascadeInterpolator<30>::getBin@plt"
1184450779,1207565299,198520192,3351822,"g4run","libG4processes.so","__dynamic_cast@plt"
1182553259,1180329590,201762914,3839897,"g4run","libG4processes.so","G4EvaporationProbability::CrossSection"
1166527984,1199996024,223439561,3319378,"g4run","libG4processes.so","G4BGGNucleonElasticXS::CoulombFactor"
1151004497,1149862784,145124392,2386305,"g4run","libG4geometry.so","G4NavigationLevel::operator=@plt"
1149674998,1160960517,186428056,3049968,"g4run","libG4geometry.so","G4VPhysicalVolume::GetTranslation@plt"
1141510940,460618555,94402649,4936981,"g4run","libG4processes.so","G4ExcitationHandler::BreakItUp"
1133732186,1040916465,177377649,2397172,"g4run","libG4processes.so","G4InuclElementaryParticle::getStrangeness@plt"
