cycles,instructions,cache_references,cache_misses,L1_dcache_loads,L1_dcache_load_misses,comm,dso,symbol
1171676009511,1290605921378,159806703705,15674900084,755203482169,76319487265,"g4run","libm.so.6","__ieee754_atan2_fma"
1124870606303,1047187832420,206946805187,23647380365,651326777381,94840729363,"g4run","libG4tracking.so","G4SteppingManager::DefinePhysicalStepLength"
949139727230,869329498975,174476497903,19584115244,527692603813,80029555438,"g4run","libG4processes.so","G4CrossSectionDataStore::GetCrossSection"
802578461327,666080547564,171115102172,18430986431,397700942736,80406269754,"g4run","libG4processes.so","G4NeutronCaptureXS::IsoCrossSection"
668331042166,727237130155,95621603210,9400061873,419402140369,46306338550,"g4run","libG4geometry.so","G4PolyhedraSide::DistanceAway"
644586522782,595486130936,121291053131,13962829105,379138945244,51667270982,"g4run","libG4digits_hits.so","G4TouchableHistory::GetVolume"
578970721678,523744300332,115354746254,11069437022,318513764378,56035100025,"g4run","g4run","CMSMagneticField::GetFieldValue"
557856037406,546189166324,106290142471,10422672810,341967929757,50617645817,"g4run","libG4processes.so","G4Transportation::AlongStepGetPhysicalInteractionLength"
555516623166,541088448384,88488647140,11708301040,316681348703,56203137569,"g4run","libG4processes.so","G4NeutronInelasticXS::IsoCrossSection"
553181489823,511480165818,98248327591,10575481411,325783293401,45227216324,"g4run","libG4geometry.so","G4Navigator::ComputeStep"
548336787667,517680643373,108549862294,10380562338,321449439801,38291271971,"g4run","libm.so.6","__sincos"
539200183381,582070765920,77395711797,7007516659,332072756373,39380688461,"g4run","libG4geometry.so","G4PolyPhiFace::InsideEdges"
525069350034,500882565594,95998869941,10142625425,301233703324,45965124248,"g4run","libG4processes.so","G4CrossSectionDataStore::GetIsoCrossSection"
497828667334,498450503002,90854213546,7381540562,326285493814,37740143277,"g4run","libG4tracking.so","G4SteppingManager::InvokeAlongStepDoItProcs"
467458877591,403399739812,79562754599,9392344594,265205779082,34756234245,"g4run","libG4processes.so","G4VoxelNavigation::LevelLocate"
466670774535,397920176348,99528501646,8938859791,243720355760,48244807627,"g4run","libG4geometry.so","G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::StepWithError"
464234556210,423819424570,84616054952,9978270892,262989037959,34520813377,"g4run","libG4tracking.so","G4SteppingManager::Stepping"
453694107426,387777356312,98240365610,8098636470,249911280931,45509930799,"g4run","libG4geometry.so","G4PropagatorInField::ComputeStep"
446751047670,433910921582,79047890897,9572311857,273969188860,32599673738,"g4run","libG4tracking.so","G4SteppingManager::InvokePSDIP"
438983542263,508154645123,67169953363,7534839288,301701490675,46358745414,"g4run","libG4processes.so","G4NeutronElasticXS::GetElementCrossSection"
438134294149,464358940286,76815539177,8140252341,291621858255,35376781057,"g4run","libG4geometry.so","G4Navigator::LocateGlobalPointWithinVolume"
434302397242,470847911174,63320005470,6559867140,274555509708,29511615525,"g4run","libG4geometry.so","G4PolyhedraSide::DistanceToOneSide"
415988962588,449776415262,60348907701,6170527702,259367956062,29454803215,"g4run","libG4geometry.so","G4PolyhedraSide::GetPhi"
406166890995,426679049565,64058759276,6834911541,261910334281,30797012803,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway"
403629844491,371708635357,73174304539,7259408043,224626393788,25823112387,"g4run","libG4clhep.so","CLHEP::MixMaxRng::iterate"
381511597833,327937591145,81149228490,8951319511,217484088094,35472558901,"g4run","libG4processes.so","G4VEnergyLossProcess::PostStepGetPhysicalInteractionLength"
355334190835,390235033995,50781121936,4472943567,221875552375,25047468306,"g4run","libG4geometry.so","G4PolyhedraSide::PhiSegment"
355070922283,305981822572,77243668699,6921858630,187795688753,37398429377,"g4run","libG4geometry.so","G4Mag_UsualEqRhs::EvaluateRhsGivenB"
349211669191,372251883268,63981651189,6898479338,236840850068,33088079506,"g4run","libG4processes.so","G4UrbanMscModel::ComputeTruePathLengthLimit"
343798091699,336475147866,58544718701,6630907777,214678825616,24020695419,"g4run","libG4tracking.so","G4Step::UpdateTrack"
329858216302,292521097659,59483932663,6720431484,192395449107,25395959441,"g4run","libG4geometry.so","G4NavigationLevel::operator="
324735656768,293184782474,57654448513,6085150094,196702295921,24673280791,"g4run","libG4geometry.so","G4Navigator::LocateGlobalPointAndSetup"
312323041751,359964422060,40777892690,2562846358,196199626197,22464381864,"g4run","libG4geometry.so","G4PolyhedraSide::Distance"
298532565669,368230778094,45841299493,3244005376,237650210416,14882828428,"g4run","libG4processes.so","G4UrbanMscModel::SampleCosineTheta"
296784018590,259861704754,63394529257,7012349030,173344364026,28179762361,"g4run","libG4processes.so","G4VEnergyLossProcess::ComputeLambdaForScaledEnergy"
288302602451,261430751052,53577167909,6159182141,156725634050,24598722975,"g4run","libG4processes.so","G4CrossSectionDataStore::ComputeCrossSection"
283661768807,274335945126,51116310707,5024883406,169322305956,23722374588,"g4run","libG4geometry.so","G4NormalNavigation::ComputeStep"
282529199583,290059629637,43896565534,5017039183,171960867609,20459925977,"g4run","libG4geometry.so","G4VCSGfaceted::Inside"
273688706061,291981277869,39146900317,4225097071,169739999320,18582810843,"g4run","libG4geometry.so","G4PolyhedraSide::Inside"
266949490240,327569935266,25699596894,1991790758,186550810536,13426545762,"g4run","libG4geometry.so","G4PolyhedraSide::Intersect"
257685666774,250748105608,49331350657,5050743781,160722698224,19554049539,"g4run","libG4processes.so","G4ProcessManager::GetAttribute"
248514747802,232332294678,37671389251,3975325957,153100935081,17591217456,"g4run","libG4geometry.so","G4VoxelNavigation::ComputeStep"
238935252037,198191335906,45856362185,5861342587,132876841516,19001787812,"g4run","libG4physicslists.so","G4GammaGeneralProcess::TotalCrossSectionPerVolume"
236263677006,248233546568,38096021435,3965737786,152882249881,18703663890,"g4run","libG4geometry.so","G4PolyconeSide::Distance"
234424360877,225244188370,46335729707,5261257454,147364263828,22310035012,"g4run","libG4processes.so","G4VEnergyLossProcess::AlongStepGetPhysicalInteractionLength"
231603858896,214322801834,40477001506,4693402242,137653685013,18690136813,"g4run","libG4geometry.so","G4LogicalVolume::GetSolid"
211781320665,190234161710,36497251065,4075334225,120968892466,16123999641,"g4run","libG4geometry.so","G4NavigationLevel::G4NavigationLevel"
210484757111,183525435982,35784275095,3755242679,101573436693,10889301288,"g4run","libG4processes.so","G4UrbanFluctuation::SampleGlandz"
207670881290,202954482622,37468294798,3363633111,132311394347,15957035108,"g4run","libG4processes.so","G4Transportation::AlongStepDoIt"
206186379863,189528164073,32597410228,4237299337,121183354417,14200838618,"g4run","libG4processes.so","G4Transportation::PostStepDoIt"
199323295410,162781931644,43910034433,4074665249,103005233850,21835461594,"g4run","libG4geometry.so","G4ChordFinderDelegate<G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> > >::FindNextChord"
196572495162,163144935874,39745686015,4754880987,109391429825,16814939435,"g4run","libG4physicslists.so","G4GammaGeneralProcess::PostStepDoIt"
193697312905,182838520303,34614708343,3766237085,117652303473,15779866199,"g4run","libG4geometry.so","G4LogicalVolume::GetSolid"
192141231158,168248505929,42010451531,2991740133,114661944442,17820046610,"g4run","libG4processes.so","G4KleinNishinaCompton::SampleSecondaries"
188938241023,176257769221,33675198919,3319443566,106593916727,12451165771,"g4run","libG4clhep.so","CLHEP::(anonymous namespace)::theDefaults"
187889228165,168625639680,35538700021,3460693901,103501700886,12224916516,"g4run","libG4processes.so","G4VEnergyLossProcess::AlongStepDoIt"
183112780855,164930449184,29509654819,2949722998,87258646590,8398341626,"g4run","libG4processes.so","G4Poisson"
180012967195,143803777098,34088852333,4667988197,91132841961,12861201423,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetElementCrossSection"
177675605269,206045095667,2801856607,283145941,92324366198,980970647,"g4run","libG4processes.so","G4GEMProbability::CalcProbability"
174850625412,155690600793,30308015772,3944649392,100293034193,13313500946,"g4run","libG4geometry.so","G4PolyconeSide::Inside"
171059971863,153956124993,27422825407,2920090562,80721644816,6749743812,"g4run","libG4clhep.so","CLHEP::HepLorentzVector::boost"
166790023416,166474683125,27148132867,3316391323,103907055949,10879300465,"g4run","libG4tracking.so","G4SteppingManager::InvokePostStepDoItProcs"
163323766517,149283310906,28967751438,3233233027,90355864438,10219331663,"g4run","libG4clhep.so","CLHEP::MixMaxRng::generate"
161823054054,159944638022,27471894366,3563056951,99767328382,10253086230,"g4run","libG4geometry.so","G4Region::GetRegionalSteppingAction"
159175622668,137586705765,31047922826,3416172182,85998837784,12759251805,"g4run","libG4track.so","G4StepPoint::operator="
156893126527,169674856818,23118317708,2211514487,103125030731,11916948481,"g4run","libG4geometry.so","G4DisplacedSolid::Inside"
154330587883,121585495994,31650722306,4533917534,80553051410,12371430371,"g4run","libG4physicslists.so","G4GammaGeneralProcess::PostStepGetPhysicalInteractionLength"
154323752126,160930507231,22179997119,2246077583,91614372857,10827170333,"g4run","libG4geometry.so","G4PolyPhiFace::Inside"
152807241952,171782292038,19093912481,2067200155,102339636175,8964030599,"g4run","libG4geometry.so","G4IntersectingCone::LineHitsCone1"
148115243922,124038519964,31629948931,4004135207,84006528920,13418900320,"g4run","libG4processes.so","G4VEmProcess::PostStepDoIt"
145073453563,121063231917,29838036506,2780075420,79212408442,12313774837,"g4run","libG4processes.so","G4LivermorePhotoElectricModel::ComputeCrossSectionPerAtom"
144668320637,143039042034,22642548776,2079746030,87891964962,11043702225,"g4run","libG4geometry.so","G4VPhysicalVolume::GetTranslation"
144497153334,150289267486,27232030644,2319648588,90477459410,13902127338,"g4run","libG4processes.so","G4UrbanMscModel::ComputeGeomPathLength"
143307334173,138223507450,20536372555,2157609912,82272214290,4706225895,"g4run","libG4particles.so","G4Proton::Definition"
142835586293,144168497723,22333754553,2739189905,90186137216,9464625173,"g4run","libG4processes.so","G4Transportation::SetTouchableInformation"
141502025622,122650886668,26657410164,3244992148,73623539348,12291312415,"g4run","libG4processes.so","G4HadronicProcess::UpdateCrossSectionAndMFP"
135743751889,148882436340,18706182141,2121925726,86124928717,9132252210,"g4run","libG4geometry.so","G4EnclosingCylinder::MustBeOutside"
135392279465,142285937163,21124665268,1892505800,90991837086,10004290694,"g4run","libG4geometry.so","G4Box::Inside"
133287577329,156873976955,23269189772,1592872717,101617462627,9758072104,"g4run","libG4processes.so","G4VMscModel::GetTransportMeanFreePath"
130801234008,124027869392,15981645566,1718669083,78497944495,7473080567,"g4run","libG4geometry.so","G4VoxelNavigation::LocateNextVoxel"
129580080744,118312560764,22945513908,2483354360,71604362715,8832201483,"g4run","libG4clhep.so","CLHEP::HepRandom::getTheEngine"
127743561575,114071501929,21549311201,3038777035,73203401819,9301022693,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway"
125539727380,118821028776,17386756154,1876396906,69992797964,4099507907,"g4run","libG4particles.so","G4Neutron::Definition"
125112130687,105491746297,24724734519,3440217507,66253976153,9025198542,"g4run","libG4particles.so","G4IonTable::FindIon"
123294329469,107265659192,26667906523,2685724028,77105013862,10328400578,"g4run","libG4tracking.so","G4SteppingManager::SetInitialStep"
121511312207,135297911193,14934567617,1654804484,81500262027,7107431993,"g4run","libG4geometry.so","G4PolyconeSide::PointOnCone"
120741778231,121952540937,23126417821,2608524521,78805471221,11659242295,"g4run","libG4processes.so","G4VMultipleScattering::AlongStepGetPhysicalInteractionLength"
120469902176,100621260541,24428554767,2922911558,65507200581,9739576203,"g4run","libG4processes.so","G4VEmProcess::PostStepGetPhysicalInteractionLength"
119057838869,111692210099,16387620175,2737153012,66036034227,5424361523,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetIndex"
118137220841,109367238746,21857772265,2640668808,73124535157,8812118204,"g4run","libG4tracking.so","G4SteppingManager::ProcessSecondariesFromParticleChange"
117026952914,123676182453,23210703264,1682703662,87349387665,9002970488,"g4run","libG4processes.so","G4VMscModel::GetRange"
113725734244,125662466468,20761687433,1581222531,80919874578,9229532861,"g4run","libG4processes.so","G4VMscModel::GetEnergy"
112841166063,115080220485,17364612084,1959263481,69299233742,8492361098,"g4run","libG4geometry.so","G4SubtractionSolid::Inside"
110646399134,108826883253,19331803749,2371790942,65746090306,10342307009,"g4run","libG4processes.so","G4HadronicProcess::PostStepGetPhysicalInteractionLength"
110312198893,110588327736,18501188695,2154854592,70491235023,7947883036,"g4run","libG4geometry.so","G4LogicalVolume::GetMaterial"
109720799236,120762154708,14091343955,1586436397,72588766541,6470701413,"g4run","libG4geometry.so","G4PolyconeSide::Intersect"
108397277955,100546857492,16608118750,1364105284,59069254669,3777095456,"g4run","libG4processes.so","G4InuclSpecialFunctions::G4cbrt"
105310814966,92159745244,21925129340,2566944129,58870983365,7852637685,"g4run","libG4clhep.so","CLHEP::Hep3Vector::rotateUz"
104704646623,80288648417,17986821892,2850550146,45821727028,5847973633,"g4run","libG4processes.so","G4VEnergyLossProcess::PostStepDoIt"
103193226185,113520714208,14254513306,1435239224,67590500339,6875246860,"g4run","libm.so.6","__atan2"
102318609094,93092682203,17721344907,1932681137,52339083522,6272620580,"g4run","libG4clhep.so","CLHEP::RandGaussQ::transformQuick"
102003140704,87749108365,22069646733,2196625833,63751731639,9268575383,"g4run","libG4tracking.so","G4Step::InitializeStep"
100620152223,113182379701,18036054276,1568700392,72094413184,5082962441,"g4run","libG4processes.so","G4VProcess::EndTracking"
99223468047,94092165126,21115418403,1889183875,65382901136,7300166957,"g4run","libG4event.so","G4EventManager::DoProcessing"
96315636949,104966727783,15812742284,1663429202,67974786700,5787721361,"g4run","libG4particles.so","G4ParticleDefinition::GetProcessManager"
96128415934,83215166653,20192950053,1956880308,53393685694,9020012404,"g4run","libG4processes.so","G4ProcessManager::StartTracking"
95877112604,87881444238,17456433401,1772778934,53088483515,6151065562,"g4run","libG4clhep.so","CLHEP::MixMaxRng::MULWU"
94777768598,97797640588,16332531665,1565010744,63432725948,6994303562,"g4run","libG4track.so","G4ParticleChangeForTransport::UpdateStepForAlongStep"
93119878881,98879326838,14230342475,1386604370,58936061801,7165053339,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceTo"
92193054224,80407202187,15303405926,2000774224,51530261077,6916550764,"g4run","libG4geometry.so","G4NavigationHistory::G4NavigationHistory"
91811529644,76259052105,20371920637,1742394276,48070293190,9817891454,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AdvanceChordLimited"
90362670661,79354633287,14587342336,1680065744,51522533196,6553262799,"g4run","libG4processes.so","G4NavigationHistory::NewLevel"
90086377205,71199032580,19031666993,1650087566,46179074116,8459648922,"g4run","libG4geometry.so","G4FieldTrack::LoadFromArray"
89815365797,77270321960,19500851131,1847733342,53137405645,8401706422,"g4run","libG4processes.so","G4LivermorePhotoElectricModel::SampleSecondaries"
87059606094,98934668152,14406581736,1546211488,62985627076,4067436169,"g4run","libG4processes.so","G4ProcessManager::EndTracking"
86599073777,73994406012,17389049923,1861153394,48361206566,8123653987,"g4run","libG4geometry.so","G4FieldManagerStore::ClearAllChordFindersState"
86462525242,74884129807,17018615333,1728731200,46948102537,6101440309,"g4run","libG4processes.so","G4VCrossSectionDataSet::IsIsoApplicable"
85318308669,76115122443,13436720802,1673674736,47135117243,3794564207,"g4run","libG4particles.so","G4DynamicParticle::~G4DynamicParticle"
84544937120,73908084128,15406723021,1693752465,48568945825,6779299222,"g4run","libG4geometry.so","G4NormalNavigation::LevelLocate"
83639047390,78627661774,12877829761,1300551831,44643057629,3355027044,"g4run","libG4processes.so","G4CascadeChannelTables::FindTable"
82925532752,80088247858,12051017071,1313325728,45479166108,2696609258,"g4run","libG4processes.so","G4InuclParticle::setMomentum"
82343228585,98443840212,10788052816,610814435,55038376931,6128168005,"g4run","libG4geometry.so","G4PolyPhiFace::Distance"
81337714481,63561794654,18858548103,1506124873,40515092878,8705652799,"g4run","libG4geometry.so","G4LineSection::Dist"
79969660782,71315113336,16940533295,1807801983,49210445164,7562335747,"g4run","libG4tracking.so","G4SteppingManager::GetProcessNumber"
78340443228,82598981342,14133996832,1449077208,51879450635,6752558561,"g4run","libG4geometry.so","G4Navigator::ComputeSafety"
77501589982,68857107296,14809637424,1713060872,44586247502,5383523393,"g4run","libG4track.so","G4ParticleChangeForLoss::UpdateStepForAlongStep"
76793883888,66733824463,13848352551,1301932713,38405890138,4478192546,"g4run","libG4processes.so","G4UniversalFluctuation::SampleFluctuations"
75729296528,64223371887,11330298894,642886298,36300592636,2908704120,"g4run","libG4processes.so","G4NucleiModel::generateInteractionLength"
74218197113,66888456646,16939364250,1457680603,47301034576,6969554692,"g4run","libG4processes.so","G4SauterGavrilaAngularDistribution::SampleDirection"
72798870295,68457471086,8609409197,1263748147,39244192354,1901556906,"g4run","libstdc++.so.6.0.30","__dynamic_cast"
72405455985,64675683470,15281357329,1700841355,36765307164,4974096435,"g4run","libG4processes.so","G4HadronElastic::ApplyYourself"
72121049482,61767852750,15757463723,1449713618,44519944478,6053835854,"g4run","libG4geometry.so","G4Navigator::ResetHierarchyAndLocate"
71397916800,67138209593,10703299586,1366659245,37023510281,3642078674,"g4run","libG4processes.so","G4SeltzerBergerModel::SampleEnergyTransfer"
71020454825,53054578550,16231145328,1433129204,33328371004,7712657009,"g4run","libG4geometry.so","G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::DistChord"
70088213206,68841370393,10277286485,1067039635,38436031248,2264823997,"g4run","libG4particles.so","G4DynamicParticle::Set4Momentum"
69233351333,67799956639,13465358380,1277362707,44253085379,4193449289,"g4run","libG4track.so","G4Track::~G4Track"
68548906876,77136732425,12529845991,1088972016,46807336321,6266671892,"g4run","libG4geometry.so","G4NormalNavigation::ComputeSafety"
66529437493,64301630973,13661944777,1335519802,39478039347,5675218569,"g4run","libG4processes.so","G4HadronElasticProcess::PostStepDoIt"
66120673133,63815325371,10011284972,1101214526,39530315948,4408781277,"g4run","libG4geometry.so","G4VPhysicalVolume::GetRotation"
65914918226,87582742465,8349805839,627740623,55880074653,2648377424,"g4run","libG4processes.so","G4UrbanMscModel::ComputeTheta0"
65662758054,71696576145,9500026926,907806058,40837837051,4708584341,"g4run","libG4geometry.so","G4PolyhedraSide::ClosestPhiSegment"
64589437764,57892439374,13039002017,1312214991,38396145857,5963204989,"g4run","libG4geometry.so","G4PropagatorInField::ClearPropagatorState"
64037738640,60228085092,13112489235,1088895375,40601768527,5151306416,"g4run","libG4processes.so","G4VMultipleScattering::AlongStepDoIt"
63527689530,58750246379,7785622219,1158335384,35602035893,1934460919,"g4run","libG4processes.so","G4CascadeCheckBalance::collide"
63519160806,56647494698,10424791908,1024543278,29964949435,2619414415,"g4run","libG4processes.so","G4LorentzConvertor::fillKinematics"
63348736813,64473211302,12736845353,1194438991,39255702055,6354227467,"g4run","libG4geometry.so","G4PropagatorInField::FindAndSetFieldManager"
63186480680,58576221202,12254647916,1411052479,37834203521,4643128068,"g4run","libG4tracking.so","G4TrackingManager::ProcessOneTrack"
62407431123,57227995570,11372337863,1112478090,34626711960,4004719728,"g4run","libG4clhep.so","CLHEP::MixMaxRng::modadd"
62338857837,56587123834,7667788711,1130869646,33075781798,1712405708,"g4run","libstdc++.so.6.0.30","__cxxabiv1::__si_class_type_info::__do_dyncast"
62032953089,57096805848,10920853206,1026058255,33897352913,3833127916,"g4run","libG4clhep.so","CLHEP::MixMaxRng::flatArray"
60710322349,53842093115,12314870742,1166499729,35866590730,5636309790,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
60209169872,57496609441,8401626735,1092073553,30754816689,2792015469,"g4run","libG4global.so","G4Physics2DVector::Value"
60056462971,44079770546,13457887630,1195014241,28299936867,6197512662,"g4run","libG4geometry.so","field_utils::absoluteError"
60033442130,50028803207,6942659927,1047740082,28116057897,1270304637,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
59784267160,53517873338,11379894606,1259311776,35525684266,4931524606,"g4run","libG4geometry.so","G4Tubs::DistanceToOut"
59648275014,51416983717,8707894518,978935764,31603012494,2285990759,"g4run","libG4processes.so","G4NucleiModel::generateInteractionPartners"
59562699681,58300687717,9411108631,1180043410,36298688592,3983445092,"g4run","libG4track.so","G4ParticleChangeForTransport::UpdateStepForPostStep"
59497423547,56428778440,11681575566,1130902512,36308322997,5361458774,"g4run","libG4geometry.so","G4Tubs::DistanceToOut"
59255431763,52851751205,12031848969,1154598357,35252128725,5416792591,"g4run","libG4processes.so","G4Transportation::StartTracking"
58811069021,51269706993,11466421086,1121913512,32483110852,4184355011,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::IsElementApplicable"
58507407282,46163660789,11604427909,1984895752,31107093547,4643011695,"g4run","libG4track.so","G4Track::G4Track"
58427867443,54341475050,9332319432,968128322,29810316395,2158769828,"g4run","libG4processes.so","G4LorentzConvertor::setBullet"
58181901720,70711427947,5905956122,583838169,39859818075,2796599074,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceToOut"
57808491474,50787065724,12013901672,1440530328,32271577618,4286138476,"g4run","libG4processes.so","G4ChipsNeutronElasticXS::CalculateCrossSection"
57281551662,64913996645,7876084300,970276257,41707045426,2603269526,"g4run","libG4geometry.so","G4MultiLevelLocator::EstimateIntersectionPoint"
57221403863,59906404244,8764022332,1062531869,35190458414,4257534672,"g4run","libG4geometry.so","G4Polyhedra::Inside"
56660641435,53336570091,8061447473,1107526181,29833853911,1989309520,"g4run","libG4clhep.so","CLHEP::operator/"
56148039777,50385153621,9594284429,990674883,30234903357,2725433881,"g4run","libG4clhep.so","CLHEP::HepLorentzVector::boostVector"
55773242566,44219834709,8714409835,2103888459,28150715650,3012876191,"g4run","libG4event.so","G4StackManager::PushOneTrack"
55623612153,52932950328,7745974227,945230967,31010889078,1778314764,"g4run","libG4processes.so","G4InuclElementaryParticle::type"
55562255479,55239412731,8399868427,959017089,34271416043,2985160679,"g4run","libG4particles.so","G4NucleiProperties::GetNuclearMass"
54564546663,57394172656,7958871873,733001516,36566741367,3700830643,"g4run","libG4geometry.so","G4VoxelNavigation::ComputeVoxelSafety"
53924908801,48268652939,10156029963,1121950946,32482909124,4422536332,"g4run","libG4geometry.so","G4Tubs::Inside"
52358393991,45453199912,10454748586,1145785132,29791334376,4784472399,"g4run","libG4geometry.so","G4FieldManagerStore::GetInstance"
52277966498,43626630666,10899758732,1114818565,27901378016,5291138569,"g4run","libG4processes.so","G4VMultipleScattering::StartTracking"
51609252132,66064008392,3745294755,310846888,36956761000,1913721600,"g4run","libG4geometry.so","G4PolyPhiFace::Intersect"
51410686910,42707267028,8975510815,1695496634,28064664473,3048178190,"g4run","libG4event.so","G4EventManager::StackTracks"
51285666766,49192463538,10720817678,1058775685,30157992217,5350391021,"g4run","libG4geometry.so","G4RKIntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::GetEquationOfMotion"
50865220607,48106557075,11038672699,975868121,29383117068,5586223811,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
50602136863,60068759742,5147889762,749185423,29010943492,1160415449,"g4run","libm.so.6","__ieee754_pow_fma"
50583507557,41014851120,10895279423,954291834,25590409282,5626834788,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::QuickAdvance"
49998939765,47861542681,6973032793,711124092,28077707934,1577151835,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
49493655539,54441253879,9177605715,611018832,37466788485,3222108470,"g4run","libG4processes.so","G4UrbanMscModel::SampleScattering"
49463982053,40658452716,8860014727,1294469259,23514109818,3236907697,"g4run","libG4processes.so","G4SeltzerBergerModel::SampleSecondaries"
49165980963,42201474613,7752200045,787088435,23025693318,1967832012,"g4run","libG4processes.so","G4LorentzConvertor::getKinEnergyInTheTRS"
48758315373,44084676130,10785552545,810604265,31191798957,4579856139,"g4run","libG4processes.so","G4RayleighAngularGenerator::SampleDirection"
48674269523,49551063693,9124916950,998844956,31607263605,4449248082,"g4run","libG4geometry.so","G4Navigator::SetSavedState"
47970471649,44843061876,7668287552,495861773,24159750354,2172282005,"g4run","libG4processes.so","G4CascadeInterpolator<30>::getBin"
47905104109,53760287462,7936552202,570536428,32352665795,4057699574,"g4run","libG4processes.so","G4CrossSectionDataStore::SampleZandA"
47747844397,41773712655,11300743764,863915900,29236237008,4238972185,"g4run","libG4processes.so","G4UrbanMscModel::SampleDisplacement"
47324091679,41952131801,7384453314,701516591,22920321544,1560623716,"g4run","libG4processes.so","G4NucleiModel::boundaryTransition"
47177815496,45454524792,6017849984,735843179,25277379187,1131723299,"g4run","libG4processes.so","G4ElementaryParticleCollider::collide"
47030309514,40856592920,9891518413,955558305,26178252195,4607189718,"g4run","libG4processes.so","G4EmModelManager::GetModel"
47029387156,41706151171,9784564354,1246158220,28037640760,3298552500,"g4run","libG4track.so","aTrackAllocator"
45601823839,47357071687,6874612548,1038378382,26053455925,2271543905,"g4run","libm.so.6","__ieee754_exp_fma"
45242914922,40215863431,6149154465,796212643,22951453104,1233280351,"g4run","libG4processes.so","G4NucleiModel::generateParticleFate"
45201851851,42795159560,9108475839,964645452,28728217457,3410747771,"g4run","libm.so.6","__ieee754_log_fma"
44041180717,41815055735,9437719934,861933387,29584034978,3621797146,"g4run","libG4processes.so","G4ChipsNeutronElasticXS::GetChipsCrossSection"
43480814864,35401179329,9266295203,1032096518,22734497651,4005288456,"g4run","libG4processes.so","G4VEnergyLossProcess::StartTracking"
43409297035,36452598628,9593981420,1089552754,25065123358,4606422372,"g4run","libG4processes.so","G4VEnergyLossProcess::GetLambdaForScaledEnergy"
43347345128,42576066496,6602847655,792427951,26826646751,2335739355,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetAtomicMass"
43156441774,39013393192,8551065109,1078973349,25777616505,2907526393,"g4run","libG4particles.so","pDynamicParticleAllocator"
42959218457,41494799674,6925959522,850211649,24363568222,4241287908,"g4run","libG4processes.so","G4NeutronInelasticXS::IsIsoApplicable"
42909041804,43274516115,8901032828,817621832,26922303111,4466170255,"g4run","libG4geometry.so","G4FieldManager::ConfigureForTrack"
42118699139,38731724209,7037209577,599824646,21067441463,1765774038,"g4run","libG4processes.so","G4LorentzConvertor::toTheCenterOfMass"
41976006034,40164110317,5575264187,762704242,22304254120,1027464311,"g4run","libG4particles.so","G4DynamicParticle::operator="
41813501820,36039760004,4703578250,1356195874,19416527376,807143112,"g4run","libG4processes.so","G4EquilibriumEvaporator::deExcite"
41509499940,37228924255,8626116510,873392711,25841871725,3021279864,"g4run","libG4particles.so","G4ParticleDefinition::GetTrackingManager"
41082695338,35048165218,8682792868,829641661,23833236904,3769919067,"g4run","libG4geometry.so","G4Box::DistanceToOut"
40930983315,34124000218,9286618485,1137065373,18757087536,4026666737,"g4run","libG4processes.so","G4NeutronCaptureXS::GetIsoCrossSection"
40860683180,37646479903,6475292008,548076295,21923224787,1528652390,"g4run","libG4processes.so","G4InuclSpecialFunctions::inuclRndm"
40155991839,42950848910,6293569222,461218346,24774280917,1240797129,"g4run","libG4processes.so","G4InuclSpecialFunctions::generateWithRandomAngles"
40004921032,40152258904,7949498001,653169469,27163783384,2969768697,"g4run","libG4track.so","G4ParticleChangeForMSC::UpdateStepForAlongStep"
39666742836,31583643590,8646497728,1455806407,22658771778,3440280542,"g4run","libG4track.so","G4ParticleChangeForGamma::UpdateStepForPostStep"
39523609008,41128310173,7604461548,631586449,25732326470,3593847142,"g4run","libG4processes.so","G4PhysicsVector::Value"
39177626167,31715487915,7852171804,922759929,20245220087,3172890912,"g4run","libG4processes.so","G4VEmModel::CrossSectionPerVolume"
38927520657,35950230483,4849914244,784035047,23589343420,1442578635,"g4run","libG4processes.so","G4CollisionOutput::getTotalOutputMomentum"
38760623707,33467149480,6676848337,796475363,21393653469,2972130152,"g4run","libG4processes.so","G4PVPlacement::GetCopyNo"
