cycles,instructions,stalled_cycles_frontend,stalled_cycles_backend,comm,dso,symbol
77452203,152377609,1649619,23272051,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetNuclearMass"
76764554,125435327,3879128,7491638,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
76741420,103202688,2857723,8883928,"g4run","libG4particles.so","G4AntiNeutrinoTau::Definition"
76083665,93727683,1874326,7194933,"g4run","libG4processes.so","G4CascadeDeexciteBase::makeFragment"
76081733,120651106,1151509,13944036,"g4run","libG4geometry.so","0x00000000001fea09"
75363869,131777146,1791875,24430140,"g4run","libG4processes.so","G4LivermorePhotoElectricModel::ReadData"
75356938,93661337,1784655,9713389,"g4run","libG4processes.so","G4VTransitionRadiation::PostStepDoIt"
74648086,123173614,2821384,8620026,"g4run","libG4processes.so","G4RKPropagation::GetSphereIntersectionTimes"
73966992,121656940,1353910,15222637,"g4run","libG4geometry.so","G4ModifiedMidpoint::DoStep"
73278995,96363241,2529623,17474124,"g4run","libG4processes.so","G4NeutronCaptureXS::GetElementCrossSection"
73267106,83537815,3549185,13057585,"g4run","libG4processes.so","G4ChipsProtonElasticXS::GetPTables"
73265615,126422849,1556770,13040094,"g4run","libm.so.6","__strtod_nan@plt"
73260214,136245052,2375578,14241795,"g4run","libG4processes.so","0x00000000008b60a4"
71901126,109121852,2392579,18956693,"g4run","libG4geometry.so","G4LogicalBorderSurface::~G4LogicalBorderSurface"
71871995,83835438,4406102,14116050,"g4run","libc.so.6","malloc"
71180459,103085240,783443,14321479,"g4run","libG4track.so","0x00000000000116c7"
71176698,71294971,1494291,11762929,"g4run","libG4event.so","0x000000000006a499"
70481382,95555765,3062662,17325429,"g4run","libG4global.so","G4ProfilerConfig<1ul>::GetPersistent<1>"
70478564,111878289,1653291,15482827,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::IsInTable"
69089776,129451698,1446180,22253083,"g4run","libG4particles.so","G4ChargedGeantino::Definition"
69064617,122145841,2474226,7510568,"g4run","libG4processes.so","G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::print"
69059565,72197942,2223287,14669930,"g4run","libG4processes.so","G4NeutronCaptureXS::GetIsoCrossSection"
68379876,129224928,751013,17396352,"g4run","libG4processes.so","G4SeltzerBergerModel::FindDirectoryPath"
67672077,94305589,1115909,17658772,"g4run","libCLHEP-2.4.5.3.so","CLHEP::MixMaxRng::modadd@plt"
67003296,103227035,988240,17567264,"g4run","libG4processes.so","G4ChipsKaonPlusElasticXS::~G4ChipsKaonPlusElasticXS"
66978480,97256360,1902483,17743579,"g4run","libG4processes.so","G4ScoreSplittingProcess::AlongStepGetPhysicalInteractionLength"
66297293,83129435,1488146,17006284,"g4run","libG4geometry.so","G4PolyhedraSide::GetPhi@plt"
66294404,109249824,1187737,17699014,"g4run","libG4tracking.so","G4Step::UpdateTrack"
66278766,118199971,2859166,8583008,"g4run","libG4processes.so","G4Fancy3DNucleus::ReduceSum"
64386660,101955741,3982505,6568708,"g4run","libG4processes.so","std::vector<G4InuclNuclei, std::allocator<G4InuclNuclei> >::_M_realloc_insert<G4InuclNuclei const&>"
64222843,103368430,930724,10727406,"g4run","libG4processes.so","G4InitXscPAI::KillCloseIntervals"
64210319,101756601,672977,18743430,"g4run","libG4processes.so","G4ScreeningMottCrossSection::NuclearCrossSection"
64195448,128175041,2856145,21285013,"g4run","libG4processes.so","G4NeutronCaptureXS::SelectIsotope"
63513805,93393831,2095323,22637498,"g4run","libG4geometry.so","G4RKIntegrationDriver<G4DormandPrince745>::GetDerivatives@plt"
63504746,109385372,3149136,12645591,"g4run","libG4processes.so","std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::~vector"
63492286,134480979,806022,22355342,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
63488324,87960418,2076869,12008239,"g4run","libG4geometry.so","G4LogicalSkinSurface::G4LogicalSkinSurface"
63484534,135459068,2082505,20633838,"g4run","libG4particles.so","0x0000000000081316"
62801259,74370598,1016340,14446288,"g4run","libG4processes.so","G4OpticalParameters::GetScintByParticleType"
61439134,76981033,1401691,16454649,"g4run","libG4track.so","G4StepPoint::operator="
61420749,107238681,1681803,5663474,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::printTable"
60732204,79075179,1003879,15411108,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceToIn@plt"
60702628,91751864,1167619,8106157,"g4run","libG4geometry.so","G4DisplacedSolid::SetObjectRotation"
58622323,103359903,2806709,13454690,"g4run","libG4processes.so","G4NeutronElasticXS::BuildPhysicsTable"
57932533,90483352,1439212,9160443,"g4run","libG4processes.so","G4ComponentSAIDTotalXS::GetElasticIsotopeCrossSection"
57235337,86592707,1053136,6001522,"g4run","libG4processes.so","G4EmExtraParameters::ActivateSecondaryBiasing"
57233639,56496295,1143509,10763485,"g4run","libG4processes.so","G4NIELCalculator::ComputeNIEL"
57216784,104940769,511442,19837603,"g4run","libG4processes.so","G4SeltzerBergerModel::~G4SeltzerBergerModel"
56536422,80154769,890595,9298549,"g4run","libG4tracking.so","G4VVisManager::GetConcreteInstance@plt"
56531321,69675021,731268,11219905,"g4run","libG4processes.so","G4VEmProcess::BuildLambdaTable"
56520460,114670769,1487200,18899189,"g4run","libG4particles.so","G4IonTable::GetIon"
55817419,74046351,2222548,21124228,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::Initialise"
55816450,63437003,1109957,8646005,"g4run","libG4global.so","G4ThreadLocalSingleton<G4GeometryTolerance>::G4ThreadLocalSingleton"
54439013,59324621,2719148,4535754,"g4run","libG4particles.so","G4DynamicParticle::AllocateElectronOccupancy"
53748098,75028898,1636564,4842434,"g4run","libG4processes.so","G4VEmProcess::ProcessDescription"
53737715,109323586,896930,11699073,"g4run","libG4geometry.so","G4DisplacedSolid::G4DisplacedSolid"
53044483,69230293,1518281,8892963,"g4run","libG4geometry.so","0x0000000000270ba9"
53034331,59057745,1818256,7279990,"g4run","libG4processes.so","G4IntraNucleiCascader::decayTrappedParticle"
53027993,54020880,2401881,5937586,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
53001070,83824120,2714958,3230365,"g4run","libG4processes.so","G4NucleiModel::boundaryTransition"
52335767,118772791,788826,22446847,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzRotation::rotateY"
52300002,90428480,1469418,24702041,"g4run","libG4geometry.so","G4UnionSolid::GetCubicVolume"
51642643,75287774,1371574,3228808,"g4run","libG4processes.so","G4EmCalculator::GetKinEnergy"
50958916,87639299,1169017,10755044,"g4run","libG4processes.so","G4INCL::NNToNLK2piChannel::~NNToNLK2piChannel@plt"
50243742,91267180,872452,15953077,"g4run","libG4track.so","G4ParticleChange::AddSecondary"
50236149,74140237,770212,11155050,"g4run","libG4particles.so","0x000000000008131f"
50235704,88443066,849234,22464032,"g4run","libG4processes.so","G4ProductionCutsTable::CheckMaterialCutsCoupleInfo"
50225623,91461790,1120711,7586264,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorHadronInelastic"
50186322,80812677,3647582,4841878,"g4run","libG4processes.so","G4NuclearPolarization::operator=="
49558914,61610288,330681,11683339,"g4run","libG4geometry.so","0x00000000000e4a2e"
49548591,79684063,879378,6044312,"g4run","libG4geometry.so","G4SubtractionSolid::GetCubicVolume"
49548188,105840562,887595,12723499,"g4run","libG4processes.so","0x00000000008aed87"
48855491,111230322,610693,23984691,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzRotation::rotateZ"
48852665,90023350,530773,13449949,"g4run","libG4particles.so","G4Alpha::Definition@plt"
48165178,58941564,1488936,12428320,"g4run","libG4geometry.so","0x00000000001c9a6c"
48149844,58198433,1718139,4404393,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroBarNChannelData, G4KaonSampler>::printTable"
47455953,47976821,853462,6203014,"g4run","libG4processes.so","G4InitXscPAI::IntegralPAIxSection"
47455050,77770987,1201432,17152940,"g4run","libG4geometry.so","0x0000000000270bad"
47453534,44594911,724203,8450550,"g4run","libG4geometry.so","G4BooleanSolid::GetListOfPrimitives"
47411163,67626649,2232637,17408121,"g4run","libG4processes.so","G4NonEquilibriumEvaporator::deExcite"
46763309,53653239,1902623,16452716,"g4run","libG4processes.so","std::vector<G4PairProductionRelModel::ElementData*, std::allocator<G4PairProductionRelModel::ElementData*> >::~vector"
46760651,71351665,392176,11512653,"g4run","libG4processes.so","G4PEEffectFluoModel::~G4PEEffectFluoModel"
46749584,85864740,766029,5303747,"g4run","libG4geometry.so","0x00000000001fe69d"
46067017,77352293,630875,12933072,"g4run","libG4tracking.so","0x000000000002f82d"
45367482,57141645,1225156,7792429,"g4run","libG4geometry.so","0x0000000000270ba8"
45366897,79844088,1398351,1851071,"g4run","libG4processes.so","G4LorentzConvertor::reflectionNeeded"
45360583,50593101,1520242,3233439,"g4run","libG4processes.so","G4InuclNuclei::makeNuclearFragment"
43958704,87839197,531878,9547409,"g4run","libG4geometry.so","G4MultiUnion::DistanceToInNoVoxels"
43265677,43466240,360136,8165528,"g4run","libG4processes.so","G4SeltzerBergerModel::G4SeltzerBergerModel"
43204562,39340434,1089104,2519815,"g4run","libG4processes.so","G4RKPropagation::delete_EquationsAndMap"
42580560,76894003,849464,8473744,"g4run","libG4geometry.so","G4UnionSolid::CalculateExtent"
42578734,68990591,1200040,11224991,"g4run","libG4processes.so","G4PAIxSection::GetEnergyTransfer"
42574629,61223500,658720,7992490,"g4run","libG4geometry.so","G4NormalNavigation::ComputeStep@plt"
42571840,64363857,1686394,3332894,"g4run","libG4processes.so","G4CascadeParamMessenger::SetNewValue"
42560467,57390273,495567,10614854,"g4run","libG4tracking.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
41883294,69479205,2767272,4542561,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
41881692,64922427,888772,12423875,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
41878473,110189941,1174254,16145165,"g4run","libG4geometry.so","G4ConstRK4::~G4ConstRK4@plt"
41874634,55369183,2000725,2339446,"g4run","libG4processes.so","G4RKPropagation::GetSphereIntersectionTimes"
41866933,90763442,549233,6442621,"g4run","libG4geometry.so","G4PolyhedraSide::DistanceToOneSide"
41210424,54976154,489416,9961060,"g4run","libG4track.so","G4StepPoint::G4StepPoint"
41181683,90357462,551457,13493213,"g4run","libG4geometry.so","G4TessellatedSolid::~G4TessellatedSolid@plt"
41179391,61363664,957109,11984413,"g4run","libG4geometry.so","G4Tubs::G4Tubs"
41177702,63668491,2217614,9213616,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
41170774,58268735,1963659,3420372,"g4run","libG4particles.so","G4DynamicParticle::SetDefinition"
41167185,63405976,1860602,2383548,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
41163560,53634992,2844684,3626265,"g4run","libG4processes.so","G4NucleiModel::zoneIntegralWoodsSaxon"
40477179,60992582,642885,14149565,"g4run","libCLHEP-2.4.5.3.so","HepGeom::operator*"
39783332,83785423,706710,13136558,"g4run","libG4geometry.so","0x000000000011f5e9"
39771052,48269980,397362,9953537,"g4run","libG4geometry.so","G4UniformElectricField::G4UniformElectricField@plt"
39092063,52778527,418330,11056529,"g4run","libG4processes.so","G4SeltzerBergerModel::ComputeDXSectionPerAtom"
39083310,59348734,577170,12875329,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
39081712,61896223,1511978,11076102,"g4run","libG4global.so","G4Physics2DVector::PutVectors"
38391027,63281662,886196,9385780,"g4run","libG4track.so","0x000000000001155f"
38387553,74376017,1644855,5662729,"g4run","libG4processes.so","G4IntraNucleiCascader::newCascade"
37691044,48530685,2516979,2718404,"g4run","libG4particles.so","G4DynamicParticle::SetMomentum"
37670358,86713549,708076,13800911,"g4run","libG4geometry.so","G4Box::DistanceToOut"
36994728,67708251,601666,9767787,"g4run","libG4tracking.so","0x000000000002f7ad"
36975260,41399097,748668,13992126,"g4run","libG4processes.so","G4HadronXSDataTable::Initialise"
36974576,7465190,9230523,9873358,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_increment"
36956900,29838204,2063184,3766594,"g4run","libc.so.6","cfree@GLIBC_2.2.5"
36301661,59495882,1553018,5759108,"g4run","libG4processes.so","G4IntraNucleiCascader::preloadCascade"
36299381,39043052,1496309,3721553,"g4run","libG4processes.so","G4CascadeCoalescence::FindClusters"
35598805,66895113,525558,8857404,"g4run","libG4geometry.so","G4ImplicitEuler::G4ImplicitEuler@plt"
35592282,72744844,1180442,3524121,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::printTable"
35591626,55947241,1421435,4342844,"g4run","libG4processes.so","G4LightTargetCollider::SingleNucleonScattering"
35590736,50811400,2223313,4000738,"g4run","libG4processes.so","G4NuclNucl3BodyAngDst::G4NuclNucl3BodyAngDst"
35589137,56401432,1210221,4031983,"g4run","libG4processes.so","G4CascadeDeexciteBase::getTargetData"
34895250,57215638,662328,8524884,"g4run","libG4track.so","_GLOBAL__sub_I_G4StepPoint.cc"
34891400,34856168,251725,8629294,"g4run","libG4processes.so","0x000000000083492a"
34887126,65025995,1108725,5730981,"g4run","libG4processes.so","G4EMDissociationSpectrum::GetGeneralE2Spectrum"
34882376,53522729,623061,7004007,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::GetQ2max"
34876190,27273418,2017696,1326091,"g4run","libG4processes.so","G4LorentzConvertor::G4LorentzConvertor"
34200325,52163724,669976,17094912,"g4run","libG4processes.so","G4ExcitationHandler::SetParameters"
34198986,38658216,382234,6781958,"g4run","libG4tracking.so","G4UserLimits::SetUserMinRange"
34197208,28212101,1096791,4382777,"g4run","libG4processes.so","G4PhysicsVector::Value"
34197124,39459389,1581114,4367267,"g4run","libG4processes.so","G4VCrossSectionDataSet::GetIsoCrossSection"
34196826,53281690,2357679,3140486,"g4run","libG4processes.so","G4CascadeRecoilMaker::~G4CascadeRecoilMaker"
34193049,41793937,2251908,5639662,"g4run","libc.so.6","getenv"
34191496,56946373,1093448,3337746,"g4run","libG4processes.so","0x00000000008363e3"
33508476,19597534,133831,5464175,"g4run","libG4tracking.so","0x000000000002f837"
33506644,56427750,604792,6947659,"g4run","libG4track.so","0x00000000000137d6"
33499291,47100519,1596303,3365650,"g4run","libG4processes.so","G4HETCFragment::G4HETCFragment@plt"
33496458,52804052,209050,9080904,"g4run","libG4processes.so","0x0000000000838e4f"
33494460,56086896,632567,14700520,"g4run","libG4processes.so","0x00000000006c9043"
33486650,86205828,104819,19482999,"g4run","libG4geometry.so","0x00000000000e516c"
33484716,50816486,573510,6886527,"g4run","libG4geometry.so","G4ExtrudedSolid::GetVertex"
32791405,43026106,1196278,5114639,"g4run","libG4processes.so","G4OpticalParameters::~G4OpticalParameters"
32109897,50735805,1065964,2334234,"g4run","libG4processes.so","G4RKPropagation::~G4RKPropagation"
32105939,41616675,1872071,8781289,"g4run","libG4global.so","G4JTPolynomialSolver::FindRoots"
32100450,59295376,265095,12417082,"g4run","libG4processes.so","std::vector<G4SBBremTable::SamplingTablePerZ*, std::allocator<G4SBBremTable::SamplingTablePerZ*> >::_M_fill_insert"
32094378,46411743,255560,10126499,"g4run","libG4processes.so","0x0000000000f69b64"
32094347,23466341,1248088,3122927,"g4run","libc.so.6","__strncmp_avx2"
32074107,36596471,1321844,4041726,"g4run","libG4global.so","G4Pow::G4Pow"
31401424,44335288,578632,6536280,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
31400172,51109258,1136487,5051074,"g4run","libG4processes.so","G4CascadeCheckBalance::collide"
31392670,39653919,1000714,3202882,"g4run","libG4processes.so","G4RKPropagation::delete_FieldsAndMap"
30709473,33792308,798738,5020390,"g4run","libG4processes.so","G4BOptnCloning::~G4BOptnCloning@plt"
30708965,60131520,179097,9048439,"g4run","libG4processes.so","0x00000000008394eb"
30706411,45827106,565520,14261119,"g4run","libG4processes.so","G4SauterGavrilaAngularDistribution::G4SauterGavrilaAngularDistribution"
30703046,75079115,472531,9858378,"g4run","libG4tracking.so","G4UserLimits::GetUserMaxTime"
30702277,28861473,1754885,1773557,"g4run","libG4processes.so","G4InuclNuclei::makeG4Fragment"
30008853,54329211,357476,6460058,"g4run","libG4tracking.so","G4UserLimits::SetUserMinEkine"
30006459,38012789,380401,6764603,"g4run","libG4tracking.so","0x000000000002f82a"
30002578,36413189,740561,4377676,"g4run","libG4geometry.so","G4MultiUnion::operator="
30001670,60230601,449247,7775925,"g4run","libG4tracking.so","0x000000000002f83f"
30000738,62237127,777298,7568314,"g4run","libG4particles.so","G4IonTable::GetIon"
29352377,34428814,1381171,1307814,"g4run","libG4tracking.so","std::vector<G4Track*, std::allocator<G4Track*> >::_M_realloc_insert<G4Track* const&>"
29319827,54896674,1096149,3509659,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::GetSlope"
29315723,19739062,1615202,6696081,"g4run","libG4processes.so","G4VEmProcess::GetCurrentLambda"
29315698,44911133,798774,8783318,"g4run","libG4processes.so","G4DiffuseElasticV2::~G4DiffuseElasticV2@plt"
29312450,25446781,404832,6479530,"g4run","libG4processes.so","0x00000000008b6d6c"
29310032,56766088,421642,4268935,"g4run","libG4geometry.so","atan2@plt"
29309652,36169501,2039545,2387731,"g4run","libG4processes.so","G4ParticleHPNHe3InelasticFS::G4ParticleHPNHe3InelasticFS@plt"
29302827,37688715,1816785,2336269,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::printTable"
29300898,28723860,1318000,1931703,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::ElectronicBindingEnergy"
29300249,38333244,428698,7262197,"g4run","libG4track.so","G4ParticleChange::AddSecondary"
28622735,25973676,518832,6599242,"g4run","libG4event.so","0x0000000000069d87"
28619455,52831995,552204,14729495,"g4run","libG4processes.so","0x00000000006c9047"
28614862,52180474,104971,9472270,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::GetLPMFunctions"
28613246,45758478,528279,7611894,"g4run","libCLHEP-2.4.5.3.so","CLHEP::MixMaxRng::generate@plt"
28609439,33215556,718527,6456576,"g4run","libCLHEP-2.4.5.3.so","__tls_get_addr@plt"
28606349,54058805,366628,7366061,"g4run","libG4processes.so","G4PEEffectFluoModel::~G4PEEffectFluoModel"
28600802,41039676,291474,6533041,"g4run","libG4processes.so","G4PEEffectFluoModel::ComputeCrossSectionPerAtom"
27919308,50997515,725377,5857483,"g4run","libG4processes.so","G4WatcherGun::setWatchers"
27918302,40906050,648797,9174979,"g4run","libG4geometry.so","G4VoxelSafety::G4VoxelSafety"
27916950,24642877,2108684,3151083,"g4run","libG4processes.so","G4EmParametersMessenger::SetNewValue"
27913801,33374501,872415,2565276,"g4run","libG4processes.so","G4CollisionOutput::getTotalBaryonNumber"
27911553,19738065,2227403,4522601,"g4run","libG4processes.so","G4ComponentAntiNuclNuclearXS::GetTotalElementCrossSection"
27904525,39101413,1547336,6465496,"g4run","libG4particles.so","G4IonTable::FindIon"
27226115,44883280,288914,6481879,"g4run","libG4geometry.so","0x00000000000eac5d"
27222819,37492247,197558,19653690,"g4run","libG4processes.so","G4ChipsPionPlusElasticXS::GetChipsCrossSection"
27220419,39243612,291565,4538787,"g4run","libG4geometry.so","0x00000000000e4a28"
27219465,35781308,804504,9988104,"g4run","libG4processes.so","G4GammaTransition::SampleDirection"
27217794,42932957,806949,2993095,"g4run","libG4processes.so","0x00000000008363e9"
27216653,61566876,226957,12111695,"g4run","libG4processes.so","G4SBBremTable::G4SBBremTable"
27213595,43678702,663763,6239840,"g4run","libG4particles.so","std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos"
27211955,37715108,2206169,1286916,"g4run","libG4processes.so","G4CascadeCheckBalance::momentumOkay"
27208479,59583216,833612,8320218,"g4run","libG4tracking.so","G4TrajectoryPoint::G4TrajectoryPoint@plt"
27207998,42452918,338920,4479239,"g4run","libG4geometry.so","field_utils::relativeError"
27199600,52579658,834149,8842556,"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::_M_emplace_unique<std::pair<G4String, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >"
26530167,32794009,525619,7756301,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
26523560,73309201,437781,10418988,"g4run","libG4processes.so","G4PAIySection::NormShift"
26521614,31440679,786400,5250563,"g4run","libG4processes.so","0x0000000000f69b7f"
26521558,39906893,94884,7735502,"g4run","libG4event.so","0x0000000000068db8"
26520845,42479382,2471658,4288176,"g4run","libCLHEP-2.4.5.3.so","CLHEP::Hep3Vector::setSpherical"
26517505,30102125,3426598,6265337,"g4run","libm.so.6","__acos"
26510623,28833554,2597491,2378882,"g4run","libG4processes.so","G4CascadeData<31, 3, 18, 53, 2, 2, 2, 0, 0>::print"
25825282,35197431,715881,5453302,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::HadronNucleusQ2_2"
25818085,34764902,433992,3738866,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::~G4ParallelWorldScoringProcess"
25817767,30938813,387388,3715232,"g4run","libG4processes.so","G4UrbanMscModel::SampleCosineTheta"
25816362,40981638,539643,6823512,"g4run","libG4geometry.so","_G4cerr_p@plt"
25813925,35932217,1508151,2247995,"g4run","libG4processes.so","G4CascadeParamMessenger::G4CascadeParamMessenger"
25813570,42879710,531289,7642461,"g4run","libG4geometry.so","0x00000000001f840f"
25811065,23372138,293972,2911312,"g4run","libG4processes.so","0x00000000008b6d0e"
25119016,29764982,887624,3142635,"g4run","libG4processes.so","G4CascadeInterface::copyOutputToHadronicResult"
25118822,7688141,1222093,1839251,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
25117646,45723892,588198,8774090,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
25114040,36069176,481352,4971613,"g4run","libG4geometry.so","G4Paraboloid::operator="
25106142,29680865,692095,4507321,"g4run","libG4processes.so","G4NeutronElectronElXsc::~G4NeutronElectronElXsc"
24465312,30692231,458864,3126160,"g4run","libG4event.so","G4IonTable::GetIon@plt"
24426544,48055877,308357,3610984,"g4run","libG4geometry.so","G4MultiUnion::DistanceToInCandidates"
24421610,31367276,285849,7148217,"g4run","libG4processes.so","G4PEEffectFluoModel::Initialise"
24416227,47216078,1013316,3534073,"g4run","libc.so.6","__memmove_avx_unaligned_erms"
23733249,35991333,351746,4007135,"g4run","libG4processes.so","0x000000000093aa4c"
23730860,57204877,270976,6733239,"g4run","libG4geometry.so","G4DisplacedSolid::SetObjectTranslation"
23729023,36029101,661373,3204940,"g4run","libG4tracking.so","0x000000000002f1de"
23726686,21558630,1695973,4139920,"g4run","libc.so.6","_int_free"
23725861,46105134,832781,4817805,"g4run","libG4particles.so","G4IonTable::GetNucleusByEncoding"
23723977,26871364,1537787,5106437,"g4run","libG4processes.so","G4NuclearFermiDensity::GetDeriv"
23723854,34808892,952575,2700881,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::FillUsingKopylov"
23721449,24817554,418482,3243983,"g4run","libG4processes.so","G4HadronicParameters::SetMaxEnergyTransitionQGS_FTF"
23720955,43494379,643341,5028295,"g4run","libG4processes.so","0x000000000037cf50"
23717288,28726453,197947,4159861,"g4run","libG4processes.so","0x0000000000833cbc"
23716024,38626190,2168343,2066984,"g4run","libG4processes.so","G4ThreadLocalSingleton<G4CascadeParameters>::G4ThreadLocalSingleton"
23037568,30247115,547438,3131178,"g4run","libG4processes.so","std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4LossTableManager>::G4ThreadLocalSingleton()::{lambda()#1}>"
23035767,37431632,790859,3274082,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetElasticElementCrossSection"
23035145,26823200,936293,3218298,"g4run","libG4processes.so","G4Clebsch::Wigner6J"
23034778,36241218,255567,5200738,"g4run","libG4geometry.so","0x00000000000f76ab"
23033796,12824791,1179902,2275117,"g4run","libG4processes.so","G4HadronicException::Report"
23032236,43029177,284820,9515134,"g4run","libG4geometry.so","G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::DistChord"
23031371,22938524,947199,2098790,"g4run","libG4processes.so","G4Fancy3DNucleus::ChoosePositions"
23029534,34646214,695204,1080545,"g4run","libG4processes.so","G4InuclCollider::~G4InuclCollider"
23027315,42071574,728101,9434926,"g4run","libG4global.so","G4ProfilerConfig<4ul>::GetPersistent<1>@plt"
23020427,19639159,757606,2085003,"g4run","libG4processes.so","G4CrossSectionFactoryRegistry::Register"
23019603,40043945,463263,5809889,"g4run","libG4processes.so","G4ITStepProcessor::SetTrack@plt"
23004870,48135433,833279,2185118,"g4run","libG4processes.so","G4CascadeInterface::makeDynamicParticle"
22337082,31469220,148136,7532006,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeDXSectionPerAtom"
22334016,31422747,635017,3464277,"g4run","libG4processes.so","0x0000000000f67efd"
22333935,30802268,739325,1314743,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetElasticIsotopeCrossSection"
22333449,39366682,319440,7597231,"g4run","libG4tracking.so","G4AdjointCrossSurfChecker::GoingInOrOutOfaVolumeByExtSurface"
22332924,31605343,533861,4747287,"g4run","libG4processes.so","G4PAIxSection::GetStepEnergyLoss"
22332274,26494519,578607,7951915,"g4run","libG4processes.so","G4ExcitationHandler::BreakItUp"
22332099,20822788,1077692,5945048,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::AmplitudeNear"
22329316,40490336,207256,9574137,"g4run","libG4event.so","0x0000000000068e44"
22328780,27835063,1666293,1004869,"g4run","libstdc++.so.6.0.30","__cxxabiv1::__class_type_info::__do_dyncast"
22327136,44819522,157685,5268888,"g4run","libG4processes.so","0x0000000000838e4b"
22318757,25160210,1183372,1883087,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getCrossSectionSum"
22318545,55039710,664564,2061820,"g4run","libG4processes.so","G4MultiBodyMomentumDist::passVerbose"
22268356,26299049,1143185,1061529,"g4run","libG4processes.so","G4NucleiModel::reset"
21643886,16354769,310238,1482109,"g4run","libG4processes.so","G4CrossSectionDataSetRegistry::G4CrossSectionDataSetRegistry"
21638205,29053556,578857,2353017,"g4run","libG4processes.so","G4VTransitionRadiation::DumpInfo"
21637746,25442913,1206964,1504733,"g4run","libG4processes.so","G4IntraNucleiCascader::G4IntraNucleiCascader"
21636646,37321998,1142583,3816645,"g4run","libG4particles.so","G4PionMinus::Definition"
21632999,23804404,109414,5006113,"g4run","libG4tracking.so","0x000000000002f83b"
