       2988839     3892009     1257794        4355  libxerces-c-3.2.so     [.] xercesc_3_2::DOMTextImpl::getNextSibling
       2988621    10535649     1263822       15954  libG4persistency.so    [.] G4GDMLReadStructure::PhysvolRead
       2987643           0           0           0  [kernel.kallsyms]      [k] mem_cgroup_charge_statistics.constprop.0
       2987590    12926556     1344490       13594  libstdc++.so.6.0.30    [.] std::istream::operator>>
       2986620     8620352     1368710        5034  libstdc++.so.6.0.30    [.] 0x000000000009f6f0
       2986340     2021859           0           0  libicuuc.so.70.1       [.] 0x00000000000d44ba
       2986101     1345465      311021        1338  libG4persistency.so    [.] G4GDMLRead::StripNames
       2985684    13482444     2073194       14888  libxerces-c-3.2.so     [.] xercesc_3_2::XMLPlatformUtils::unlockMutex
       2985631     8715481     2250053        4282  libG4processes.so      [.] 0x00000000003b3020
       2985180     5934348     1667288        1205  libicuuc.so.70.1       [.] 0x00000000000d4854
       2984768     5977379      854012           0  libicuuc.so.70.1       [.] 0x00000000000d44d1
       2984333     1872594     1662420        4914  libxerces-c-3.2.so     [.] xercesc_3_2::DOMElementImpl::getTagName
       2983698     3954306           0        1446  libG4geometry.so       [.] G4VPhysicalVolume::SetRotation
       2982740           0           0        4006  [kernel.kallsyms]      [k] update_process_times
       2982550           0       95117         527  libG4processes.so      [.] G4VRangeToEnergyConverter::ConvertForGamma
       2982529           0       60931        1540  [kernel.kallsyms]      [k] percpu_counter_add_batch
       2982214    10033714     3307586        2553  libstdc++.so.6.0.30    [.] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find
       2982177     2135983       56816        4295  [kernel.kallsyms]      [k] pud_val
       2982088     3962716      595376        3283  [kernel.kallsyms]      [k] free_unref_page_commit.constprop.0
       2981868     3430597     1007208       20449  [kernel.kallsyms]      [k] vmacache_find
       2981843     6114776     2050340        1837  libicuuc.so.70.1       [.] u_terminateChars_70
       2981792     3969651           0        7068  libxerces-c-3.2.so     [.] xercesc_3_2::DOMElementImpl::getNextSibling
       2981062     3846330     3002724        5159  libxerces-c-3.2.so     [.] 0x000000000013c6d4
       2980857     8091448     1631453         992  libc.so.6              [.] __strtod_l
       2980805    11059114     1250086        1931  libc.so.6              [.] __strcpy_avx2
       2980433           0      319103           0  libxerces-c-3.2.so     [.] xercesc_3_2::DOMAttrMapImpl::getLength
       2980270     2258664      429012           0  libstdc++.so.6.0.30    [.] 0x0000000000103300
       2979701     3775422      456302        6830  libxerces-c-3.2.so     [.] xercesc_3_2::DOMChildNode::getNextSibling
       2979539     4462044      591741       13627  libG4processes.so      [.] G4eCoulombScatteringModel::MinPrimaryEnergy
       2979264     3998755     1320972        5594  libG4persistency.so    [.] G4GDMLEvaluator::Evaluate
       2978877           0           0           0  [kernel.kallsyms]      [k] propagate_protected_usage
       2978678     1551632      425135        5145  libxerces-c-3.2.so     [.] 0x00000000000e2a10
       2978631     7441387      842901        1457  libxerces-c-3.2.so     [.] xercesc_3_2::XMLMutexLock::~XMLMutexLock
       2976783           0     1255303        2573  libG4geometry.so       [.] G4PhysicalVolumeStore::Register
       2975953     5810679      398887        9401  libG4geometry.so       [.] G4ReflectionFactory::GetReflectedLV
       2975589     3655071     1543726        2512  libxerces-c-3.2.so     [.] xercesc_3_2::XMLScanner::scanEq
       2975566    16544469      468995       20779  libG4materials.so      [.] G4SandiaTable::GetSandiaCofPerAtom
       2974367           0      292259         988  [kernel.kallsyms]      [k] __get_vma_policy
       2974031           0           0        2703  libG4geometry.so       [.] 0x0000000000099594
       2973272     8385025     1462143           0  libxerces-c-3.2.so     [.] xercesc_3_2::DOMAttrImpl::DOMAttrImpl
       2972483     3837235      424500        2675  libxerces-c-3.2.so     [.] xercesc_3_2::DTDElementDecl::getAttDef
       2972355           0           0        2781  libxerces-c-3.2.so     [.] 0x000000000013c74e
       2971940     5897539      404733       14279  libG4processes.so      [.] 0x00000000003c3794
       2971545           0      127049        1765  [kernel.kallsyms]      [k] rwsem_spin_on_owner
       2971196           0      826601           0  libG4processes.so      [.] G4ICRU73QOModel::ComputeDEDXPerVolume
       2971078    10721741     2451953        5195  libxerces-c-3.2.so     [.] xercesc_3_2::DOMAttrNSImpl::getLocalName
       2970029     5765436      488027        5398  [kernel.kallsyms]      [k] __mod_memcg_lruvec_state
       2969049     3804551       97282        2915  libG4processes.so      [.] G4PSTARStopping::Initialise
       2968954           0      687590        2746  libxerces-c-3.2.so     [.] xercesc_3_2::DTDElementDecl::hasAttDefs
       2967281     2150392           0        5679  [kernel.kallsyms]      [k] copy_page_to_iter
       2966554     9150172      301891        4552  libxerces-c-3.2.so     [.] xercesc_3_2::IGXMLScanner::scanContent
       2963515     6779972     1256186        5370  libxerces-c-3.2.so     [.] 0x00000000001904da
       2959830     3935110      885601       10463  [kernel.kallsyms]      [k] __pagevec_lru_add
       2959783           0           0        2201  libG4geometry.so       [.] G4GeometryManager::BuildOptimisations
       2956836    11340415      844602        7080  libG4geometry.so       [.] G4BoundingEnvelope::G4BoundingEnvelope
       2956831           0           0        1381  libG4persistency.so    [.] std::_Rb_tree<G4LogicalVolume*, std::pair<G4LogicalVolume* const, std::vector<G4GDMLAuxStructType, std::allocator<G4GDMLAuxStructType> > >, std::_Select1st<std::pair<G4LogicalVolume* const, std::vector<G4GDMLAuxStructType, std::allocator<G4GDMLAuxStructType> > > >, std::less<G4LogicalVolume*>, std::allocator<std::pair<G4LogicalVolume* const, std::vector<G4GDMLAuxStructType, std::allocator<G4GDMLAuxStructType> > > > >::_M_erase
       2955444     4862423      755990           0  libG4geometry.so       [.] G4GeomTools::TriangulatePolygon
       2953038     3171066     1884354           0  libxerces-c-3.2.so     [.] 0x000000000018854a
       2941987     7670795      806124        3681  libstdc++.so.6.0.30    [.] 0x000000000009f314
       2940661     1721447           0           0  libG4geometry.so       [.] 0x000000000009bd70
       2927600     1767250      482809       22860  [kernel.kallsyms]      [k] __get_user_nocheck_4
       2905118    10522825      104556        9356  [kernel.kallsyms]      [k] page_mapping
       2860637           0           0        2343  libstdc++.so.6.0.30    [.] std::ostream::sentry::sentry
       2826138     7449539     1260604        7096  libG4processes.so      [.] G4ProcessVector::index
       2774466     1570778           0        6915  [kernel.kallsyms]      [k] __default_send_IPI_dest_field
       2766572     3841881      772859         743  [kernel.kallsyms]      [k] __mod_lruvec_state
       2715520      442584           0        2766  [kernel.kallsyms]      [k] ttwu_queue_wakelist
       2700525     4455013      855911       13311  libstdc++.so.6.0.30    [.] 0x000000000009f104
       2574729     2614044       65344           0  libG4processes.so      [.] G4BetheBlochModel::MinEnergyCut
       2376611     1762663      339360        4070  [kernel.kallsyms]      [k] rwsem_optimistic_spin
       2360034     1199250      401119        6558  libc.so.6              [.] sysmalloc
       2286602           0           0        6271  [kernel.kallsyms]      [k] pmd_page_vaddr
       2226831           0      153150        1662  libc.so.6              [.] __GI___lll_lock_wake
       2224500           0           0        3718  [kernel.kallsyms]      [k] x86_pmu_filter_match
       2159253     1923425           0           0  libG4run.so            [.] G4PhysicsListHelper::AddTransportation
       2063988           0           0           0  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath
       2015736           0           0        1221  libG4processes.so      [.] G4LossTableManager::DeRegister
       2015024     1533258           0        8935  libG4geometry.so       [.] std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > > > >::_M_erase
       2011945     4481121      921307        2468  libG4processes.so      [.] 0x000000000039fd70
       2009619     6455562      918112        5683  libG4processes.so      [.] G4NucLevel::~G4NucLevel
       2007642     1476365      699418        2714  libG4global.so         [.] G4OrderedTable::clearAndDestroy
       2004863           0           0        2311  [kernel.kallsyms]      [k] cap_vm_enough_memory
       2004746           0      266868         113  libG4processes.so      [.] G4ElasticHadrNucleusHE::FillFq2
       2004351    10996752      160698         477  libm.so.6              [.] __ieee754_asin_fma
       2003852           0      475917        1673  libG4particles.so      [.] G4NuclideTable::GenerateNuclide
       2003325     2099928      894029        4984  libxerces-c-3.2.so     [.] xercesc_3_2::RangeToken::addRange
       2001337     2052747           0           0  [kernel.kallsyms]      [k] page_remove_rmap
       2000951           0           0           0  [kernel.kallsyms]      [k] __page_set_anon_rmap
       1999687           0           0        2619  [kernel.kallsyms]      [k] rb_next
       1999248     1872111      225273        5735  libstdc++.so.6.0.30    [.] operator new[]
       1998602           0           0           0  [kernel.kallsyms]      [k] security_file_permission
       1998322           0           0           0  [kernel.kallsyms]      [k] apparmor_file_open
       1997796           0       56313           0  [snd_soc_core]         [k] snd_soc_pcm_component_pointer
       1997198           0           0           0  libstdc++.so.6.0.30    [.] 0x00000000000d0a03
       1996764     3314446      340821       19726  libG4geometry.so       [.] std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > > >::_M_emplace_unique<std::pair<G4String, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > >
       1996619     3281840     1084157           0  libG4processes.so      [.] G4XDeltaDeltastarTable::CrossSectionTable
       1996364    13004194     1334472       11539  libG4processes.so      [.] G4BraggIonModel::HeEffChargeSquare
       1996170           0           0        8184  [kernel.kallsyms]      [k] xas_start
       1995241           0           0        2113  libG4geometry.so       [.] std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > > >::_M_erase
       1994948     1086523      717483       20385  libG4geometry.so       [.] std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::_M_emplace_unique<std::pair<G4String, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >
       1993959     1791001           0        4138  libG4processes.so      [.] std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<G4String const&>, std::tuple<> >
       1993905     6373203      792673        2122  libstdc++.so.6.0.30    [.] 0x000000000012b173
       1993815     1430191           0           0  ld-linux-x86-64.so.2   [.] _dl_runtime_resolve_xsavec
       1993085           0           0        2527  libstdc++.so.6.0.30    [.] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve
       1993071           0       53968        3609  libG4processes.so      [.] 0x00000000003a0f94
       1992626     3919340      417823           0  libicuuc.so.70.1       [.] 0x00000000000cee2c
       1992573           0      416745           0  libicuuc.so.70.1       [.] ucnv_resetFromUnicode_70
       1992356     2422881           0         933  libstdc++.so.6.0.30    [.] 0x00000000000a0dc0
       1992346           0       53220        8681  [kernel.kallsyms]      [k] timekeeping_advance
       1991089    11155506      849318        2784  libxerces-c-3.2.so     [.] xercesc_3_2::DOMNodeVector::checkSpace
       1990989     3288524      108611        1379  libG4processes.so      [.] G4SeltzerBergerModel::SetupForMaterial
       1990934     3831754      813120        2511  libG4persistency.so    [.] G4GDMLReadStructure::Volume_contentRead
       1990854     2261661      415483        9072  libG4processes.so      [.] G4ICRU73QOModel::MaxSecondaryEnergy
       1990624           0           0        5431  [kernel.kallsyms]      [k] perf_event_task_tick
       1990477           0      376709           0  libG4processes.so      [.] G4BraggModel::MaxSecondaryEnergy
       1990476           0           0           0  libstdc++.so.6.0.30    [.] std::__basic_file<char>::close
       1990296     7914131     1564512        3060  libG4geometry.so       [.] G4ReflectionFactory::Place
       1990270           0           0           0  libicuuc.so.70.1       [.] 0x00000000000cecd7
       1990050           0           0        2346  libG4processes.so      [.] G4LevelReader::CreateLevelManager
       1989983    13084112     2084615        4304  libxerces-c-3.2.so     [.] xercesc_3_2::XMLMutex::unlock
       1989195     2043906           0           0  libxerces-c-3.2.so     [.] 0x000000000013c6ba
       1988565           0           0        1153  [kernel.kallsyms]      [k] nohz_balancer_kick
       1988277     4917666      664846        1225  [kernel.kallsyms]      [k] asm_sysvec_apic_timer_interrupt
       1988243           0           0        2453  libstdc++.so.6.0.30    [.] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::swap
       1987871           0      521055        2269  libstdc++.so.6.0.30    [.] 0x000000000012b155
       1987833           0           0       15029  [kernel.kallsyms]      [k] timerqueue_add
       1987673           0           0        4579  libG4geometry.so       [.] G4PVPlacement::VolumeType
       1987613           0       52260        9178  [kernel.kallsyms]      [k] update_vsyscall
       1987366     2102510      520041           0  libstdc++.so.6.0.30    [.] 0x00000000001032e5
       1987263     1947600      330313        1138  libG4geometry.so       [.] G4LogicalVolumeStore::GetVolume
       1987148     2303337      437408       10551  libxerces-c-3.2.so     [.] xercesc_3_2::DOMElementImpl::DOMElementImpl
       1987140           0      744187           0  libG4processes.so      [.] G4ICRU73QOModel::GetNumberOfShells
       1986852           0       56086        4070  [kernel.kallsyms]      [k] perf_adjust_freq_unthr_context
       1986791    19559431      702040        7729  libxerces-c-3.2.so     [.] xercesc_3_2::ElemStack::addLevel
       1986598     1548514           0        1074  [kernel.kallsyms]      [k] raw_notifier_call_chain
       1986548           0      831724       18643  libG4materials.so      [.] G4AtomicShells::GetBindingEnergy
       1986262           0      814744        4313  libicuuc.so.70.1       [.] 0x00000000000cecd2
       1986061     1205873           0        3027  libxerces-c-3.2.so     [.] xercesc_3_2::DOMTextImpl::getNodeType
       1985962     6447320      846999        4703  libG4processes.so      [.] G4VEmModel::InitialiseElementSelectors
       1985649     1709897     1684860        5328  libxerces-c-3.2.so     [.] 0x00000000001904c6
       1985515     4826700      404385        1581  libstdc++.so.6.0.30    [.] 0x000000000012fa4b
       1985453     2259838           0        1534  [kernel.kallsyms]      [k] new_sync_read
       1985407     3070832      162302         173  [kernel.kallsyms]      [k] page_add_new_anon_rmap
       1985279    15429529     4472255        6989  libstdc++.so.6.0.30    [.] 0x000000000010330d
       1985264     4291473     2414388       14566  libxerces-c-3.2.so     [.] xercesc_3_2::XMLReader::skipIfQuote
       1985181     2270974       95187        8183  libG4run.so            [.] G4VUserPhysicsList::BuildPhysicsTable
       1984767           0           0        1885  libicuuc.so.70.1       [.] 0x00000000000d4496
       1984641           0           0        4338  [kernel.kallsyms]      [k] __irqentry_text_end
       1984540     4544178      409600        5119  libxerces-c-3.2.so     [.] 0x0000000000188538
       1984515           0      373995        2502  [kernel.kallsyms]      [k] memcg_check_events
       1984470     2441206           0        7627  libstdc++.so.6.0.30    [.] 0x000000000009ebd0
       1984381     3991933      804145           0  libG4clhep.so          [.] HepGeom::Transform3D::getDecomposition
       1984040    10665734      615753       12396  libG4processes.so      [.] G4BraggModel::MolecIsInZiegler1988
       1984006     1178461       69833       16189  [kernel.kallsyms]      [k] alloc_pages_vma
       1983459     5685206      944194        1661  libG4global.so         [.] G4PhysicsVector::Retrieve
       1983060     1090972      553314        7462  libG4particles.so      [.] std::vector<double, std::allocator<double> >::_M_fill_insert
       1982667           0      332789           0  [kernel.kallsyms]      [k] ext4_file_read_iter
       1982608           0           0           0  [kernel.kallsyms]      [k] kthread_blkcg
       1982403     4585805      434299        2393  libxerces-c-3.2.so     [.] xercesc_3_2::DOMChildNode::DOMChildNode
       1982395     3656920      746278        3104  libG4processes.so      [.] G4WentzelVIModel::DefineMaterial
       1982220     6613492      891938        4850  libc.so.6              [.] 0x0000000000028620
       1982187     4557036     1697207       16914  libxerces-c-3.2.so     [.] xercesc_3_2::IGXMLScanner::scanEndTag
       1981834           0      102552         209  [kernel.kallsyms]      [k] lru_cache_add
       1981742     2188511           0        4737  libxerces-c-3.2.so     [.] xercesc_3_2::DOMNodeVector::init
       1981232           0           0           0  libG4processes.so      [.] std::vector<G4DataVector*, std::allocator<G4DataVector*> >::_M_realloc_insert<G4DataVector*>
       1981230     2323810     1667952        2155  libxerces-c-3.2.so     [.] 0x0000000000183de7
       1981194     1873141           0           0  libstdc++.so.6.0.30    [.] 0x000000000012b16f
       1980729           0           0        1299  libstdc++.so.6.0.30    [.] 0x000000000009fb74
       1980379     4609881      822067           0  libxerces-c-3.2.so     [.] xercesc_3_2::AbstractDOMParser::endElement
       1979692           0           0         146  [kernel.kallsyms]      [k] irq_work_tick
       1978783     5104162       96292         796  libG4processes.so      [.] G4PhysicsTableHelper::PreparePhysicsTable
       1978154     2165499      419037        2609  libxerces-c-3.2.so     [.] xercesc_3_2::ReaderMgr::skipPastSpaces
       1978051      387015           0        2817  [kernel.kallsyms]      [k] perf_event_mmap_event
       1977718     3957479     1266191        4103  libxerces-c-3.2.so     [.] xercesc_3_2::DOMElementImpl::getNodeType
       1977248     2500216           0        1632  libG4processes.so      [.] G4ProductionCutsTable::UpdateCoupleTable
       1975461     2510832           0        3320  libG4geometry.so       [.] G4SubtractionSolid::CalculateExtent
       1974876     4817586     1459357           0  libG4geometry.so       [.] std::vector<CLHEP::Hep2Vector, std::allocator<CLHEP::Hep2Vector> >::_M_realloc_insert<CLHEP::Hep2Vector const&>
       1974715     7451034     1609348       26247  libG4geometry.so       [.] aNodeAllocator
       1974141     2220733      715732           0  g4run                  [.] 0x0000000000008dc0
       1969874    10983651     1525851         294  g4run                  [.] 0x0000000000008ca0
       1967967     2308432           0        5497  libxerces-c-3.2.so     [.] xercesc_3_2::DOMTextImpl::DOMTextImpl
       1965523           0           0        9670  libG4geometry.so       [.] std::vector<G4SmartVoxelProxy*, std::allocator<G4SmartVoxelProxy*> >::operator=
       1962648           0           0           0  libG4geometry.so       [.] 0x0000000000099bf0
       1962298           0           0           0  libG4persistency.so    [.] 0x0000000000039cb0
       1960319     1365350      361548        2283  libG4processes.so      [.] G4VEnergyLossProcess::SetLambdaTable
       1948777           0      267868           0  libG4processes.so      [.] G4VEmProcess::BuildLambdaTable
       1946446     2119841      166028         607  libG4processes.so      [.] G4VEnergyLossProcess::BuildDEDXTable
       1937915      331243      231401        1929  libc.so.6              [.] getenv
       1933027     2156992      442949           0  [kernel.kallsyms]      [k] memset
       1906948      902547       67083        1489  [kernel.kallsyms]      [k] __x64_sys_futex
       1857719     4257354           0        2596  libG4particles.so      [.] G4NucleiPropertiesTableAME12::GetIndex
       1834782      562252      491210        2327  libG4global.so         [.] G4Threading::IsMasterThread
       1817022           0       56395        3012  [kernel.kallsyms]      [k] __update_load_avg_cfs_rq
       1779337     2000876           0        5720  libstdc++.so.6.0.30    [.] std::basic_streambuf<char, std::char_traits<char> >::xsputn
       1776395           0      449377           0  [kernel.kallsyms]      [k] entry_SYSCALL_64_safe_stack
       1762910     1435668           0        2826  libG4geometry.so       [.] G4LogicalVolume::AssignFieldManager
       1725261           0           0        2949  libG4physicslists.so   [.] G4StoppingPhysics::ConstructProcess
       1672310           0       48842       10122  [kernel.kallsyms]      [k] amd_pmu_addr_offset
       1671276     4919151     1822992           0  libG4processes.so      [.] G4BraggModel::MinEnergyCut
       1551885      771475       21011           0  [kernel.kallsyms]      [k] plist_add
       1542252     1154360      137373        7755  libG4particles.so      [.] G4ParticleTable::WorkerG4ParticleTable
       1529840     1298237      138530        8616  libG4geometry.so       [.] G4LogicalVolume::InitialiseWorker
       1505651           0      661354           0  libG4processes.so      [.] G4VLongitudinalStringDecay::SetMinMasses
       1474190           0      106349        5458  libG4global.so         [.] G4UnitDefinition::G4UnitDefinition
       1464129           0           0           0  [kernel.kallsyms]      [k] psi_task_switch
       1354128     3944420      236619        5779  libG4processes.so      [.] G4ProcessManager::GetAttribute
       1352264           0      270322           0  libG4particles.so      [.] G4ParticleDefinition::GetProcessManager
       1269642      615074           0           0  [kernel.kallsyms]      [k] syscall_exit_to_user_mode
       1196496      711021      856045           0  libG4run.so            [.] G4VUserPhysicsList::InitializeProcessManager
       1097209           0           0           0  [kernel.kallsyms]      [k] __update_idle_core
       1062412     1213879       78377        2677  [kernel.kallsyms]      [k] do_syscall_64
       1011503           0           0           0  [kernel.kallsyms]      [k] unlock_page
       1011132           0           0           0  libG4analysis.so       [.] std::ios_base::Init::Init@plt
       1010797           0           0           0  libG4processes.so      [.] G4CrossSectionFactoryRegistry::Register@plt
       1010784           0           0           0  libG4processes.so      [.] _GLOBAL__sub_I_G4CascadeNNChannel.cc
       1010568           0           0           0  libG4processes.so      [.] G4CascadeData<30, 2, 7, 15, 24, 33, 41, 47, 55>::initialize
       1009383           0       46705         284  [kernel.kallsyms]      [k] __note_gp_changes
       1008773     5229287      341191        2460  [kernel.kallsyms]      [k] free_swap_cache
       1008378           0           0           0  libG4geometry.so       [.] G4VSolid::~G4VSolid
       1008303           0           0           0  [kernel.kallsyms]      [k] page_counter_cancel
       1008267           0           0           0  libG4particles.so      [.] G4NuclideTable::~G4NuclideTable
       1008148           0           0        2099  [kernel.kallsyms]      [k] rcu_read_unlock_strict
       1007788           0           0           0  [kernel.kallsyms]      [k] sysvec_apic_timer_interrupt
       1006804           0           0        2436  libG4processes.so      [.] G4Mg26GEMChannel::~G4Mg26GEMChannel
       1006791      659985      174716         778  libG4processes.so      [.] G4EmDataHandler::CleanTable
       1006769     3161010     1249209        2407  libc.so.6              [.] __cxa_finalize
       1006701     4701728      103036        4494  libG4processes.so      [.] G4MuBremsstrahlungModel::ComputeCrossSectionPerAtom
       1006526     1173850           0           0  libG4processes.so      [.] G4ProcTblElement::~G4ProcTblElement
       1005779           0           0        1388  [kernel.kallsyms]      [k] lock_page_memcg
       1005757           0      490745           0  libstdc++.so.6.0.30    [.] 0x00000000000a0594
       1005562           0           0           0  libG4processes.so      [.] std::_Rb_tree<G4String, std::pair<G4String const, G4String>, std::_Select1st<std::pair<G4String const, G4String> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4String> > >::_M_erase
       1005288     1068824      458529        6863  libG4processes.so      [.] G4LevelManager::~G4LevelManager
       1003990           0           0           0  libG4event.so          [.] G4PhysicsFreeVector::~G4PhysicsFreeVector
       1003915           0           0           0  libG4processes.so      [.] G4ProcessTable::DeRegisterProcess
       1003640     1229342           0           0  libG4processes.so      [.] G4HadronicProcess::~G4HadronicProcess
       1003286           0       65682        3776  libG4intercoms.so      [.] G4UIcommand::~G4UIcommand
       1003183           0      457854           0  libstdc++.so.6.0.30    [.] 0x000000000012b16c
       1003162           0     1580897        4459  libxerces-c-3.2.so     [.] non-virtual thunk to xercesc_3_2::DOMElementImpl::getParentNodeImpl()
       1003158     1454591           0           0  libm.so.6              [.] __asin
       1002937           0           0           0  libG4geometry.so       [.] G4PVPlacement::~G4PVPlacement
       1002850           0      277458           0  libG4processes.so      [.] G4ProcessTable::~G4ProcessTable
       1002743           0      442639       11812  [kernel.kallsyms]      [k] xas_load
       1002606           0           0        2157  libG4particles.so      [.] std::_Rb_tree<int, std::pair<int const, std::multimap<double, G4IsotopeProperty*, std::less<double>, std::allocator<std::pair<double const, G4IsotopeProperty*> > > >, std::_Select1st<std::pair<int const, std::multimap<double, G4IsotopeProperty*, std::less<double>, std::allocator<std::pair<double const, G4IsotopeProperty*> > > > >, std::less<int>, std::allocator<std::pair<int const, std::multimap<double, G4IsotopeProperty*, std::less<double>, std::allocator<std::pair<double const, G4IsotopeProperty*> > > > > >::_M_emplace_unique<std::pair<int, std::multimap<double, G4IsotopeProperty*, std::less<double>, std::allocator<std::pair<double const, G4IsotopeProperty*> > > > >
       1002428     2132792           0        3247  [kernel.kallsyms]      [k] memcg_slab_free_hook
       1002200     1977126           0           0  libxerces-c-3.2.so     [.] 0x0000000000128836
       1002149     6767637      447339           0  libstdc++.so.6.0.30    [.] 0x000000000012fa2a
       1002138           0           0           0  libG4geometry.so       [.] 0x000000000009a584
       1001758           0           0           0  [kernel.kallsyms]      [k] mem_cgroup_handle_over_high
       1001385           0           0           0  libG4global.so         [.] 0x0000000000025da4
       1001292           0           0           0  libxerces-c-3.2.so     [.] xercesc_3_2::XMLString::transcode
       1001250     1182476           0           0  libG4processes.so      [.] G4LossTableBuilder::InitialiseBaseMaterials
       1000979           0      380483           0  libicuuc.so.70.1       [.] u_charType_70
       1000453     1988795           0           0  libG4geometry.so       [.] G4PVPlacement::G4PVPlacement
       1000404           0           0           0  libxerces-c-3.2.so     [.] xercesc_3_2::XMLRangeFactory::buildRanges
       1000281           0           0           0  [kernel.kallsyms]      [k] vmacache_update
       1000182           0           0           0  libG4persistency.so    [.] G4GDMLRead::G4GDMLRead
        999962           0           0           0  libstdc++.so.6.0.30    [.] std::locale::operator=
        999852           0      165252           0  [kernel.kallsyms]      [k] lock_page_lruvec_irqsave
        999815     3870780      381427           0  [kernel.kallsyms]      [k] __fget_light
        999521           0           0           0  libc.so.6              [.] 0x0000000000028490
        999009           0           0           0  libG4physicslists.so   [.] G4FTFBuilder::G4FTFBuilder@plt
        998980           0           0           0  libG4processes.so      [.] 0x00000000003b3ba4
        998862           0           0           0  libG4processes.so      [.] G4XDeltaNstarTable::CrossSectionTable
        998740           0           0           0  [kernel.kallsyms]      [k] vma_set_page_prot
        998649           0           0           0  [kernel.kallsyms]      [k] __irqentry_text_start
        998589     3272122      876641        4362  libc.so.6              [.] isalpha
        998470     1962100      669843        3469  libG4processes.so      [.] G4KokoulinMuonNuclearXS::ComputeMicroscopicCrossSection
        998465           0       85395           0  [kernel.kallsyms]      [k] __put_user_nocheck_8
        998237           0           0           0  [kernel.kallsyms]      [k] __fput
        997994     2161134      301233           0  [kernel.kallsyms]      [k] free_pcp_prepare
        997990     2011952           0           0  libstdc++.so.6.0.30    [.] std::__cxx11::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::overflow
        997974           0           0           0  libstdc++.so.6.0.30    [.] 0x00000000001032ee
        997950           0           0           0  libG4persistency.so    [.] G4GDMLReadSolids::ConeRead
        997722           0           0        1289  libG4processes.so      [.] G4ElasticHadrNucleusHE::InitialiseModel
        997619     2262931           0        1976  libc.so.6              [.] fclose@@GLIBC_2.2.5
        997564           0     1843090       16035  libstdc++.so.6.0.30    [.] 0x00000000000a19f0
        997533           0      436488           0  libstdc++.so.6.0.30    [.] 0x000000000012fa19
        997489           0           0         111  libG4processes.so      [.] 0x00000000003b72b0
        997386           0           0           0  libstdc++.so.6.0.30    [.] 0x000000000009e9e0
        997353           0           0           0  libG4global.so         [.] 0x0000000000024e10
        997333           0           0        2326  libG4processes.so      [.] 0x00000000003a5360
        997315           0           0           0  [kernel.kallsyms]      [k] _find_next_bit
        997295           0      130294        2682  libstdc++.so.6.0.30    [.] operator delete[]
        997293           0           0           0  libstdc++.so.6.0.30    [.] std::__cxx11::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::_M_pbump
        997281           0      457860           0  [kernel.kallsyms]      [k] map_id_range_down
        997278           0           0        1429  libxerces-c-3.2.so     [.] xercesc_3_2::DOMParentNode::getFirstChild
        997267           0           0           0  libG4processes.so      [.] G4FissionBarrier::~G4FissionBarrier@plt
        997169     2623739           0        4941  [kernel.kallsyms]      [k] account_user_time
        997064           0           0           0  libG4processes.so      [.] G4BaryonPartialWidth::MassDependentWidth
        997026           0      428638        1695  libicuuc.so.70.1       [.] 0x00000000000d4836
